Term: students                       Term Frequency: 58        
Term: 3a                             Term Frequency: 1         
Term: 3b                             Term Frequency: 1         
Term: 3c                             Term Frequency: 1         
Term: reactionto                     Term Frequency: 1         
Term: 3m                             Term Frequency: 1         
Term: emotionally                    Term Frequency: 1         
Term: 38a                            Term Frequency: 1         
Term: displaying                     Term Frequency: 1         
Term: surprise                       Term Frequency: 1         
Term: studying                       Term Frequency: 1         
Term: shiftedhers                    Term Frequency: 1         
Term: allof                          Term Frequency: 1         
Term: 64                             Term Frequency: 1         
Term: allow                          Term Frequency: 1         
Term: 69                             Term Frequency: 1         
Term: needed                         Term Frequency: 1         
Term: mass                           Term Frequency: 1         
Term: themselves                     Term Frequency: 1         
Term: 72                             Term Frequency: 1         
Term: 73                             Term Frequency: 1         
Term: orquestionnaire                Term Frequency: 1         
Term: 80                             Term Frequency: 1         
Term: numbera                        Term Frequency: 1         
Term: mark                           Term Frequency: 1         
Term: base                           Term Frequency: 1         
Term: 89                             Term Frequency: 1         
Term: mod                            Term Frequency: 1         
Term: reliably                       Term Frequency: 1         
Term: relate                         Term Frequency: 1         
Term: premises                       Term Frequency: 1         
Term: lose                           Term Frequency: 1         
Term: dualeye                        Term Frequency: 1         
Term: interactionquality             Term Frequency: 1         
Term: internal                       Term Frequency: 1         
Term: impor                          Term Frequency: 1         
Term: bearthis                       Term Frequency: 1         
Term: verify                         Term Frequency: 1         
Term: loud                           Term Frequency: 1         
Term: synced                         Term Frequency: 1         
Term: forthe                         Term Frequency: 1         
Term: theproblem                     Term Frequency: 1         
Term: dimensions                     Term Frequency: 1         
Term: existence                      Term Frequency: 1         
Term: 10.1145                        Term Frequency: 1         
Term: thedyads                       Term Frequency: 1         
Term: eco                            Term Frequency: 1         
Term: offset                         Term Frequency: 1         
Term: capture                        Term Frequency: 1         
Term: maxg                           Term Frequency: 1         
Term: honored                        Term Frequency: 1         
Term: seems                          Term Frequency: 1         
Term: configuration                  Term Frequency: 1         
Term: diago                          Term Frequency: 1         
Term: withtheir                      Term Frequency: 1         
Term: advantage                      Term Frequency: 1         
Term: 15.64                          Term Frequency: 1         
Term: confirmingthe                  Term Frequency: 1         
Term: laptop                         Term Frequency: 1         
Term: speaker’s                      Term Frequency: 1         
Term: absent                         Term Frequency: 1         
Term: visual                         Term Frequency: 1         
Term: assigning                      Term Frequency: 1         
Term: vis                            Term Frequency: 1         
Term: agreement                      Term Frequency: 1         
Term: dealing                        Term Frequency: 1         
Term: 7.783                          Term Frequency: 1         
Term: proportional                   Term Frequency: 1         
Term: mostbasic                      Term Frequency: 1         
Term: thestudent                     Term Frequency: 1         
Term: annotating                     Term Frequency: 1         
Term: immediately                    Term Frequency: 1         
Term: measurement                    Term Frequency: 1         
Term: whatwe                         Term Frequency: 1         
Term: horizontalspacing              Term Frequency: 1         
Term: perceptions                    Term Frequency: 1         
Term: decreases                      Term Frequency: 1         
Term: animationscan’t                Term Frequency: 1         
Term: stud                           Term Frequency: 1         
Term: excluding                      Term Frequency: 1         
Term: http                           Term Frequency: 1         
Term: 15.00                          Term Frequency: 1         
Term: technical                      Term Frequency: 1         
Term: significantlydepending         Term Frequency: 1         
Term: intentionally                  Term Frequency: 1         
Term: lines                          Term Frequency: 1         
Term: momentsbetween                 Term Frequency: 1         
Term: 4seconds                       Term Frequency: 1         
Term: environment                    Term Frequency: 1         
Term: 4.2                            Term Frequency: 1         
Term: happens                        Term Frequency: 1         
Term: nal                            Term Frequency: 1         
Term: similar                        Term Frequency: 1         
Term: mation                         Term Frequency: 1         
Term: todemonstrate                  Term Frequency: 1         
Term: 407                            Term Frequency: 1         
Term: findthe                        Term Frequency: 1         
Term: indicated                      Term Frequency: 1         
Term: against                        Term Frequency: 1         
Term: theconcept                     Term Frequency: 1         
Term: asked                          Term Frequency: 1         
Term: indicates                      Term Frequency: 1         
Term: 413                            Term Frequency: 1         
Term: 40a                            Term Frequency: 1         
Term: ers                            Term Frequency: 1         
Term: 427                            Term Frequency: 1         
Term: taskfor                        Term Frequency: 1         
Term: 437                            Term Frequency: 1         
Term: annualmeeting                  Term Frequency: 1         
Term: becomesless                    Term Frequency: 1         
Term: 442                            Term Frequency: 1         
Term: intervals                      Term Frequency: 1         
Term: reactiontime                   Term Frequency: 1         
Term: hypothesisthat                 Term Frequency: 1         
Term: studentsas                     Term Frequency: 1         
Term: gadgetsand                     Term Frequency: 1         
Term: define                         Term Frequency: 1         
Term: 459                            Term Frequency: 1         
Term: dictate                        Term Frequency: 1         
Term: physicalscience                Term Frequency: 1         
Term: observethe                     Term Frequency: 1         
Term: levelswere                     Term Frequency: 1         
Term: communica                      Term Frequency: 1         
Term: shift                          Term Frequency: 1         
Term: 473                            Term Frequency: 1         
Term: ofcameras                      Term Frequency: 1         
Term: farto                          Term Frequency: 1         
Term: represented                    Term Frequency: 1         
Term: benoticed                      Term Frequency: 1         
Term: conclusive                     Term Frequency: 1         
Term: models                         Term Frequency: 1         
Term: remain                         Term Frequency: 1         
Term: expected                       Term Frequency: 1         
Term: movementsbetween               Term Frequency: 1         
Term: slow                           Term Frequency: 1         
Term: referencing                    Term Frequency: 1         
Term: gray                           Term Frequency: 1         
Term: activitiesthat                 Term Frequency: 1         
Term: 498                            Term Frequency: 1         
Term: permitted                      Term Frequency: 1         
Term: structured                     Term Frequency: 1         
Term: cess                           Term Frequency: 1         
Term: boring                         Term Frequency: 1         
Term: metric                         Term Frequency: 1         
Term: describe                       Term Frequency: 1         
Term: remains                        Term Frequency: 1         
Term: huge                           Term Frequency: 1         
Term: might                          Term Frequency: 1         
Term: sharing                        Term Frequency: 1         
Term: leads                          Term Frequency: 1         
Term: beenidentified                 Term Frequency: 1         
Term: hidden                         Term Frequency: 1         
Term: ensures                        Term Frequency: 1         
Term: refer                          Term Frequency: 1         
Term: window                         Term Frequency: 1         
Term: intofollowing                  Term Frequency: 1         
Term: criteria                       Term Frequency: 1         
Term: attentive                      Term Frequency: 1         
Term: intoaccount                    Term Frequency: 1         
Term: formalized                     Term Frequency: 1         
Term: plan                           Term Frequency: 1         
Term: give                           Term Frequency: 1         
Term: republish                      Term Frequency: 1         
Term: completely                     Term Frequency: 1         
Term: study                          Term Frequency: 1         
Term: syncing                        Term Frequency: 1         
Term: direct                         Term Frequency: 1         
Term: web                            Term Frequency: 1         
Term: timein                         Term Frequency: 1         
Term: explore                        Term Frequency: 1         
Term: unitsof                        Term Frequency: 1         
Term: asthe                          Term Frequency: 1         
Term: indicator                      Term Frequency: 1         
Term: fee                            Term Frequency: 1         
Term: overallattention               Term Frequency: 1         
Term: ples                           Term Frequency: 1         
Term: otherwise                      Term Frequency: 1         
Term: sonal                          Term Frequency: 1         
Term: outside                        Term Frequency: 1         
Term: motionvector                   Term Frequency: 1         
Term: keep                           Term Frequency: 1         
Term: elementary                     Term Frequency: 1         
Term: visibilityof                   Term Frequency: 1         
Term: dialogue                       Term Frequency: 1         
Term: relativemotion                 Term Frequency: 1         
Term: whichwe                        Term Frequency: 1         
Term: designed                       Term Frequency: 1         
Term: thetwo                         Term Frequency: 1         
Term: markedas                       Term Frequency: 1         
Term: neighboursshows                Term Frequency: 1         
Term: probability.gf                 Term Frequency: 1         
Term: thatsmaller                    Term Frequency: 1         
Term: tionally                       Term Frequency: 1         
Term: fromthe                        Term Frequency: 1         
Term: 2664                           Term Frequency: 1         
Term: grow                           Term Frequency: 1         
Term: af                             Term Frequency: 1         
Term: marginally                     Term Frequency: 1         
Term: al                             Term Frequency: 1         
Term: am                             Term Frequency: 1         
Term: startsfrom                     Term Frequency: 1         
Term: av                             Term Frequency: 1         
Term: beseen                         Term Frequency: 1         
Term: 135108                         Term Frequency: 1         
Term: prove                          Term Frequency: 1         
Term: measuringspeed                 Term Frequency: 1         
Term: spacing                        Term Frequency: 1         
Term: whom                           Term Frequency: 1         
Term: lasted                         Term Frequency: 1         
Term: insignif                       Term Frequency: 1         
Term: 393.2.2                        Term Frequency: 1         
Term: cognitively                    Term Frequency: 1         
Term: ronment                        Term Frequency: 1         
Term: et                             Term Frequency: 1         
Term: random                         Term Frequency: 1         
Term: reporting                      Term Frequency: 1         
Term: gf                             Term Frequency: 1         
Term: digital                        Term Frequency: 1         
Term: influenceof                    Term Frequency: 1         
Term: persons.i                      Term Frequency: 1         
Term: occluded                       Term Frequency: 1         
Term: rhythm                         Term Frequency: 1         
Term: formalize                      Term Frequency: 1         
Term: management                     Term Frequency: 1         
Term: assign                         Term Frequency: 1         
Term: practice                       Term Frequency: 1         
Term: tening                         Term Frequency: 1         
Term: 517                            Term Frequency: 1         
Term: dictated                       Term Frequency: 1         
Term: onall                          Term Frequency: 1         
Term: distraction                    Term Frequency: 1         
Term: 525                            Term Frequency: 1         
Term: gave                           Term Frequency: 1         
Term: grades                         Term Frequency: 1         
Term: shownthat                      Term Frequency: 1         
Term: ability                        Term Frequency: 1         
Term: draw                           Term Frequency: 1         
Term: places                         Term Frequency: 1         
Term: existingsynchronization        Term Frequency: 1         
Term: compensate                     Term Frequency: 1         
Term: teachersactions                Term Frequency: 1         
Term: suggests                       Term Frequency: 1         
Term: 552                            Term Frequency: 1         
Term: claim                          Term Frequency: 1         
Term: communication                  Term Frequency: 1         
Term: mo                             Term Frequency: 1         
Term: 3rd                            Term Frequency: 1         
Term: author                         Term Frequency: 1         
Term: meter                          Term Frequency: 1         
Term: whichhe                        Term Frequency: 1         
Term: withlearning                   Term Frequency: 1         
Term: tablets                        Term Frequency: 1         
Term: verbalizers                    Term Frequency: 1         
Term: ob                             Term Frequency: 1         
Term: oc                             Term Frequency: 1         
Term: pairsmean                      Term Frequency: 1         
Term: op                             Term Frequency: 1         
Term: importantfacts                 Term Frequency: 1         
Term: perspectives                   Term Frequency: 1         
Term: bothstudents                   Term Frequency: 1         
Term: overlayed                      Term Frequency: 1         
Term: firstrow.iii                   Term Frequency: 1         
Term: them                           Term Frequency: 1         
Term: seat                           Term Frequency: 1         
Term: starting                       Term Frequency: 1         
Term: seek                           Term Frequency: 1         
Term: affinelucas                    Term Frequency: 1         
Term: disturb                        Term Frequency: 1         
Term: vector                         Term Frequency: 1         
Term: started                        Term Frequency: 1         
Term: perfor                         Term Frequency: 1         
Term: connected                      Term Frequency: 1         
Term: transitivity                   Term Frequency: 1         
Term: partially                      Term Frequency: 1         
Term: commercial                     Term Frequency: 1         
Term: willing                        Term Frequency: 1         
Term: awareness                      Term Frequency: 1         
Term: capturing                      Term Frequency: 1         
Term: aids                           Term Frequency: 1         
Term: emotions                       Term Frequency: 1         
Term: motionof                       Term Frequency: 1         
Term: considerthe                    Term Frequency: 1         
Term: 3.711                          Term Frequency: 1         
Term: know                           Term Frequency: 1         
Term: perdesk                        Term Frequency: 1         
Term: changed                        Term Frequency: 1         
Term: drop                           Term Frequency: 1         
Term: in37a                          Term Frequency: 1         
Term: shaped                         Term Frequency: 1         
Term: changes                        Term Frequency: 1         
Term: misconception                  Term Frequency: 1         
Term: ora                            Term Frequency: 1         
Term: wide                           Term Frequency: 1         
Term: qualitatively                  Term Frequency: 1         
Term: seatingconfiguration           Term Frequency: 1         
Term: superior                       Term Frequency: 1         
Term: typi                           Term Frequency: 1         
Term: pureobservation                Term Frequency: 1         
Term: timethe                        Term Frequency: 1         
Term: 76.54                          Term Frequency: 1         
Term: insight                        Term Frequency: 1         
Term: terns                          Term Frequency: 1         
Term: andlistener’s                  Term Frequency: 1         
Term: bothhigh                       Term Frequency: 1         
Term: distribution                   Term Frequency: 1         
Term: out                            Term Frequency: 1         
Term: 24.33                          Term Frequency: 1         
Term: copy                           Term Frequency: 1         
Term: ontoothers                     Term Frequency: 1         
Term: transformation                 Term Frequency: 1         
Term: methodwas                      Term Frequency: 1         
Term: self                           Term Frequency: 1         
Term: own                            Term Frequency: 1         
Term: 1413                           Term Frequency: 1         
Term: barrier                        Term Frequency: 1         
Term: create                         Term Frequency: 1         
Term: havethe                        Term Frequency: 1         
Term: purposes                       Term Frequency: 1         
Term: ground                         Term Frequency: 1         
Term: haven’t                        Term Frequency: 1         
Term: everybody                      Term Frequency: 1         
Term: challenges                     Term Frequency: 1         
Term: scale                          Term Frequency: 1         
Term: theaverage                     Term Frequency: 1         
Term: hers                           Term Frequency: 1         
Term: engaging                       Term Frequency: 1         
Term: salient                        Term Frequency: 1         
Term: thesame                        Term Frequency: 1         
Term: aims                           Term Frequency: 1         
Term: implementation                 Term Frequency: 1         
Term: anemotional                    Term Frequency: 1         
Term: factors                        Term Frequency: 1         
Term: your                           Term Frequency: 1         
Term: introduced                     Term Frequency: 1         
Term: circleof                       Term Frequency: 1         
Term: i.e                            Term Frequency: 1         
Term: frames                         Term Frequency: 1         
Term: thus                           Term Frequency: 1         
Term: devices                        Term Frequency: 1         
Term: subjectively                   Term Frequency: 1         
Term: butcaused                      Term Frequency: 1         
Term: conceptualmodel                Term Frequency: 1         
Term: much                           Term Frequency: 1         
Term: achieve                        Term Frequency: 1         
Term: talking                        Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: sets                           Term Frequency: 1         
Term: 8.347                          Term Frequency: 1         
Term: educationalpsychology          Term Frequency: 1         
Term: affectof                       Term Frequency: 1         
Term: novel                          Term Frequency: 1         
Term: acceptable                     Term Frequency: 1         
Term: comparedthe                    Term Frequency: 1         
Term: reports                        Term Frequency: 1         
Term: notmade                        Term Frequency: 1         
Term: 6.776                          Term Frequency: 1         
Term: belonging                      Term Frequency: 1         
Term: isnot                          Term Frequency: 1         
Term: conversation                   Term Frequency: 1         
Term: area                           Term Frequency: 1         
Term: pat                            Term Frequency: 1         
Term: success                        Term Frequency: 1         
Term: divided                        Term Frequency: 1         
Term: asbody                         Term Frequency: 1         
Term: 7.125                          Term Frequency: 1         
Term: questionnairewe                Term Frequency: 1         
Term: mobile                         Term Frequency: 1         
Term: occurring                      Term Frequency: 1         
Term: movementanalysis               Term Frequency: 1         
Term: named                          Term Frequency: 1         
Term: focus                          Term Frequency: 1         
Term: approach                       Term Frequency: 1         
Term: normalize                      Term Frequency: 1         
Term: ofhighest                      Term Frequency: 1         
Term: peo                            Term Frequency: 1         
Term: geograph                       Term Frequency: 1         
Term: underlying                     Term Frequency: 1         
Term: recurrence                     Term Frequency: 1         
Term: desks                          Term Frequency: 1         
Term: intensities                    Term Frequency: 1         
Term: arate                          Term Frequency: 1         
Term: surement                       Term Frequency: 1         
Term: who’s                          Term Frequency: 1         
Term: correla                        Term Frequency: 1         
Term: manner                         Term Frequency: 1         
Term: 0.222                          Term Frequency: 1         
Term: whether                        Term Frequency: 1         
Term: 4th                            Term Frequency: 1         
Term: basis                          Term Frequency: 1         
Term: pedagogical                    Term Frequency: 1         
Term: zoomed                         Term Frequency: 1         
Term: working                        Term Frequency: 1         
Term: experiencedlecturers           Term Frequency: 1         
Term: arrangements                   Term Frequency: 1         
Term: displayed                      Term Frequency: 1         
Term: thatthe                        Term Frequency: 1         
Term: must                           Term Frequency: 1         
Term: styles                         Term Frequency: 1         
Term: inlectures                     Term Frequency: 1         
Term: reside                         Term Frequency: 1         
Term: andimprovisation               Term Frequency: 1         
Term: teacherand                     Term Frequency: 1         
Term: doesn’t                        Term Frequency: 1         
Term: slides                         Term Frequency: 1         
Term: cooccurances                   Term Frequency: 1         
Term: late                           Term Frequency: 1         
Term: school                         Term Frequency: 1         
Term: continue                       Term Frequency: 1         
Term: things                         Term Frequency: 1         
Term: dx.doi.org                     Term Frequency: 1         
Term: pro                            Term Frequency: 1         
Term: spreadingof                    Term Frequency: 1         
Term: 0.172                          Term Frequency: 1         
Term: gatheredinformation            Term Frequency: 1         
Term: surroundings                   Term Frequency: 1         
Term: ecology                        Term Frequency: 1         
Term: initially                      Term Frequency: 1         
Term: observing                      Term Frequency: 1         
Term: assessedover                   Term Frequency: 1         
Term: extracting                     Term Frequency: 1         
Term: tips                           Term Frequency: 1         
Term: her                            Term Frequency: 1         
Term: probabilities                  Term Frequency: 1         
Term: mindedstudent                  Term Frequency: 1         
Term: orchestrator                   Term Frequency: 1         
Term: textselections                 Term Frequency: 1         
Term: studentswho                    Term Frequency: 1         
Term: formulate                      Term Frequency: 1         
Term: ways                           Term Frequency: 1         
Term: consistent                     Term Frequency: 1         
Term: thegeneral                     Term Frequency: 1         
Term: choice                         Term Frequency: 1         
Term: levelin                        Term Frequency: 1         
Term: listen                         Term Frequency: 1         
Term: major                          Term Frequency: 1         
Term: answering                      Term Frequency: 1         
Term: tering                         Term Frequency: 1         
Term: scure                          Term Frequency: 1         
Term: consider                       Term Frequency: 1         
Term: ecosys                         Term Frequency: 1         
Term: overloading                    Term Frequency: 1         
Term: renderedconclusions            Term Frequency: 1         
Term: general                        Term Frequency: 1         
Term: chage                          Term Frequency: 1         
Term: dimension                      Term Frequency: 1         
Term: clear                          Term Frequency: 1         
Term: asan                           Term Frequency: 1         
Term: samplingtheir                  Term Frequency: 1         
Term: account                        Term Frequency: 1         
Term: stimuli                        Term Frequency: 1         
Term: knowledge                      Term Frequency: 1         
Term: 63.33                          Term Frequency: 1         
Term: visualized                     Term Frequency: 1         
Term: population                     Term Frequency: 1         
Term: evaluating                     Term Frequency: 1         
Term: depict                         Term Frequency: 1         
Term: assessingclassroom             Term Frequency: 1         
Term: candetect                      Term Frequency: 1         
Term: teacher’spresentation          Term Frequency: 1         
Term: rowsin                         Term Frequency: 1         
Term: subjects                       Term Frequency: 1         
Term: noticeable                     Term Frequency: 1         
Term: cally                          Term Frequency: 1         
Term: represent                      Term Frequency: 1         
Term: infor                          Term Frequency: 1         
Term: designated                     Term Frequency: 1         
Term: prior                          Term Frequency: 1         
Term: talk                           Term Frequency: 1         
Term: informationduring              Term Frequency: 1         
Term: blank                          Term Frequency: 1         
Term: tant                           Term Frequency: 1         
Term: 2010                           Term Frequency: 1         
Term: primarily                      Term Frequency: 1         
Term: 2009                           Term Frequency: 1         
Term: regionwith                     Term Frequency: 1         
Term: 2008                           Term Frequency: 1         
Term: 2003                           Term Frequency: 1         
Term: reception                      Term Frequency: 1         
Term: atone                          Term Frequency: 1         
Term: affects                        Term Frequency: 1         
Term: strictly                       Term Frequency: 1         
Term: owned                          Term Frequency: 1         
Term: 2014                           Term Frequency: 1         
Term: erage                          Term Frequency: 1         
Term: reaches                        Term Frequency: 1         
Term: theamount                      Term Frequency: 1         
Term: energymean                     Term Frequency: 1         
Term: andbeneficial                  Term Frequency: 1         
Term: envi                           Term Frequency: 1         
Term: perceptionsof                  Term Frequency: 1         
Term: condensed                      Term Frequency: 1         
Term: member                         Term Frequency: 1         
Term: within                         Term Frequency: 1         
Term: could                          Term Frequency: 1         
Term: instance                       Term Frequency: 1         
Term: practically                    Term Frequency: 1         
Term: refinethe                      Term Frequency: 1         
Term: personalocclusions             Term Frequency: 1         
Term: studentswith                   Term Frequency: 1         
Term: fill                           Term Frequency: 1         
Term: coded                          Term Frequency: 1         
Term: professor                      Term Frequency: 1         
Term: bluezone                       Term Frequency: 1         
Term: experienced                    Term Frequency: 1         
Term: 5126                           Term Frequency: 1         
Term: intentional                    Term Frequency: 1         
Term: notscheduled                   Term Frequency: 1         
Term: cover                          Term Frequency: 1         
Term: contribution                   Term Frequency: 1         
Term: supplementing                  Term Frequency: 1         
Term: uod.d                          Term Frequency: 1         
Term: intention                      Term Frequency: 1         
Term: anevent                        Term Frequency: 1         
Term: tohave                         Term Frequency: 1         
Term: actually                       Term Frequency: 1         
Term: showed                         Term Frequency: 1         
Term: ple.ii                         Term Frequency: 1         
Term: weare                          Term Frequency: 1         
Term: student.imity                  Term Frequency: 1         
Term: coordination                   Term Frequency: 1         
Term: presentation                   Term Frequency: 1         
Term: adjusting                      Term Frequency: 1         
Term: comparingthe                   Term Frequency: 1         
Term: therelationship                Term Frequency: 1         
Term: reasons                        Term Frequency: 1         
Term: detect                         Term Frequency: 1         
Term: regis                          Term Frequency: 1         
Term: instructionalactivity          Term Frequency: 1         
Term: ies                            Term Frequency: 1         
Term: isclipped                      Term Frequency: 1         
Term: thedifferent                   Term Frequency: 1         
Term: artificial                     Term Frequency: 1         
Term: jority                         Term Frequency: 1         
Term: spective                       Term Frequency: 1         
Term: weregiven                      Term Frequency: 1         
Term: rectangles                     Term Frequency: 1         
Term: consist                        Term Frequency: 1         
Term: sittinglocation                Term Frequency: 1         
Term: agree                          Term Frequency: 1         
Term: cuesinto                       Term Frequency: 1         
Term: 54.43                          Term Frequency: 1         
Term: itself                         Term Frequency: 1         
Term: lecture’smaterial              Term Frequency: 1         
Term: eventsduring                   Term Frequency: 1         
Term: cial                           Term Frequency: 1         
Term: isolated                       Term Frequency: 1         
Term: tracker                        Term Frequency: 1         
Term: demonstrated                   Term Frequency: 1         
Term: highschool                     Term Frequency: 1         
Term: perfect                        Term Frequency: 1         
Term: clearly                        Term Frequency: 1         
Term: ofsynchronized                 Term Frequency: 1         
Term: normalized                     Term Frequency: 1         
Term: teachersto                     Term Frequency: 1         
Term: casions                        Term Frequency: 1         
Term: biggerdissatisfaction          Term Frequency: 1         
Term: ina                            Term Frequency: 1         
Term: value                          Term Frequency: 1         
Term: listening                      Term Frequency: 1         
Term: kanade                         Term Frequency: 1         
Term: morepractical                  Term Frequency: 1         
Term: aiming                         Term Frequency: 1         
Term: eyemovements                   Term Frequency: 1         
Term: ion                            Term Frequency: 1         
Term: overseveral                    Term Frequency: 1         
Term: 0.413                          Term Frequency: 1         
Term: rat                            Term Frequency: 1         
Term: ripples                        Term Frequency: 1         
Term: dual                           Term Frequency: 1         
Term: 811                            Term Frequency: 1         
Term: ible                           Term Frequency: 1         
Term: holistic                       Term Frequency: 1         
Term: fast                           Term Frequency: 1         
Term: isa                            Term Frequency: 1         
Term: 826                            Term Frequency: 1         
Term: fash                           Term Frequency: 1         
Term: ning                           Term Frequency: 1         
Term: manycritiques                  Term Frequency: 1         
Term: agreeing                       Term Frequency: 1         
Term: post                           Term Frequency: 1         
Term: rep                            Term Frequency: 1         
Term: pose                           Term Frequency: 1         
Term: its                            Term Frequency: 1         
Term: theentire                      Term Frequency: 1         
Term: ity                            Term Frequency: 1         
Term: mutual                         Term Frequency: 1         
Term: 3.266                          Term Frequency: 1         
Term: improvement                    Term Frequency: 1         
Term: inwhich                        Term Frequency: 1         
Term: age                            Term Frequency: 1         
Term: tendency                       Term Frequency: 1         
Term: variation                      Term Frequency: 1         
Term: years                          Term Frequency: 1         
Term: rip                            Term Frequency: 1         
Term: likelyto                       Term Frequency: 1         
Term: distributed                    Term Frequency: 1         
Term: tough                          Term Frequency: 1         
Term: animation                      Term Frequency: 1         
Term: presenting                     Term Frequency: 1         
Term: bothclasses                    Term Frequency: 1         
Term: 1.2m                           Term Frequency: 1         
Term: subjectdistance                Term Frequency: 1         
Term: removed                        Term Frequency: 1         
Term: groundand                      Term Frequency: 1         
Term: thefindings                    Term Frequency: 1         
Term: onrelative                     Term Frequency: 1         
Term: assistedinstruction            Term Frequency: 1         
Term: always                         Term Frequency: 1         
Term: already                        Term Frequency: 1         
Term: unit                           Term Frequency: 1         
Term: favour                         Term Frequency: 1         
Term: rect                           Term Frequency: 1         
Term: today                          Term Frequency: 1         
Term: saying                         Term Frequency: 1         
Term: whoseintensities               Term Frequency: 1         
Term: 0.477                          Term Frequency: 1         
Term: minute                         Term Frequency: 1         
Term: analogy                        Term Frequency: 1         
Term: application                    Term Frequency: 1         
Term: consists                       Term Frequency: 1         
Term: formally                       Term Frequency: 1         
Term: hypothesis                     Term Frequency: 1         
Term: reason                         Term Frequency: 1         
Term: synchronous                    Term Frequency: 1         
Term: instructionby                  Term Frequency: 1         
Term: vations                        Term Frequency: 1         
Term: arg                            Term Frequency: 1         
Term: taken                          Term Frequency: 1         
Term: came                           Term Frequency: 1         
Term: broader                        Term Frequency: 1         
Term: moreimportant                  Term Frequency: 1         
Term: detection                      Term Frequency: 1         
Term: we36a                          Term Frequency: 1         
Term: orchestration1                 Term Frequency: 1         
Term: studiesto                      Term Frequency: 1         
Term: shifted                        Term Frequency: 1         
Term: through                        Term Frequency: 1         
Term: becoming                       Term Frequency: 1         
Term: engagement                     Term Frequency: 1         
Term: maintainingthe                 Term Frequency: 1         
Term: disregard                      Term Frequency: 1         
Term: challenging                    Term Frequency: 1         
Term: those                          Term Frequency: 1         
Term: courses                        Term Frequency: 1         
Term: footage                        Term Frequency: 1         
Term: difficulty                     Term Frequency: 1         
Term: name                           Term Frequency: 1         
Term: mood                           Term Frequency: 1         
Term: truck                          Term Frequency: 1         
Term: description                    Term Frequency: 1         
Term: outs                           Term Frequency: 1         
Term: ical                           Term Frequency: 1         
Term: guidance                       Term Frequency: 1         
Term: assuming                       Term Frequency: 1         
Term: diagonalwhich                  Term Frequency: 1         
Term: intensityover                  Term Frequency: 1         
Term: timestudents                   Term Frequency: 1         
Term: participating                  Term Frequency: 1         
Term: whilethe                       Term Frequency: 1         
Term: after10                        Term Frequency: 1         
Term: consid                         Term Frequency: 1         
Term: phone                          Term Frequency: 1         
Term: style                          Term Frequency: 1         
Term: participation                  Term Frequency: 1         
Term: purely                         Term Frequency: 1         
Term: werebelow                      Term Frequency: 1         
Term: stress                         Term Frequency: 1         
Term: severalframes                  Term Frequency: 1         
Term: inrow                          Term Frequency: 1         
Term: sleeper’s                      Term Frequency: 1         
Term: inversely                      Term Frequency: 1         
Term: icant                          Term Frequency: 1         
Term: why’s                          Term Frequency: 1         
Term: currentresearch                Term Frequency: 1         
Term: temporarily                    Term Frequency: 1         
Term: forclassroom                   Term Frequency: 1         
Term: job                            Term Frequency: 1         
Term: visibleneighbourhood           Term Frequency: 1         
Term: verbalizersmore                Term Frequency: 1         
Term: pages177                       Term Frequency: 1         
Term: correcting                     Term Frequency: 1         
Term: mentioned                      Term Frequency: 1         
Term: profit                         Term Frequency: 1         
Term: 3.2.1                          Term Frequency: 1         
Term: comprehensionbetween           Term Frequency: 1         
Term: spread                         Term Frequency: 1         
Term: afternoon                      Term Frequency: 1         
Term: thebetter                      Term Frequency: 1         
Term: thespeed                       Term Frequency: 1         
Term: sponds                         Term Frequency: 1         
Term: 22.2                           Term Frequency: 1         
Term: neighbourhood                  Term Frequency: 1         
Term: tonesignal                     Term Frequency: 1         
Term: greatly                        Term Frequency: 1         
Term: facing                         Term Frequency: 1         
Term: proven                         Term Frequency: 1         
Term: see                            Term Frequency: 1         
Term: indicate                       Term Frequency: 1         
Term: sep                            Term Frequency: 1         
Term: column                         Term Frequency: 1         
Term: procedure                      Term Frequency: 1         
Term: dissatisfaction                Term Frequency: 1         
Term: difficulties                   Term Frequency: 1         
Term: visualization                  Term Frequency: 1         
Term: differentiate                  Term Frequency: 1         
Term: programming                    Term Frequency: 1         
Term: she                            Term Frequency: 1         
Term: parts                          Term Frequency: 1         
Term: usedfor                        Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: withmassive                    Term Frequency: 1         
Term: sit                            Term Frequency: 1         
Term: practical                      Term Frequency: 1         
Term: resents                        Term Frequency: 1         
Term: big                            Term Frequency: 1         
Term: expert                         Term Frequency: 1         
Term: advanced                       Term Frequency: 1         
Term: horizontalred                  Term Frequency: 1         
Term: usability                      Term Frequency: 1         
Term: model                          Term Frequency: 1         
Term: programof                      Term Frequency: 1         
Term: 1060,2005                      Term Frequency: 1         
Term: thewhole                       Term Frequency: 1         
Term: neighbour                      Term Frequency: 1         
Term: angle                          Term Frequency: 1         
Term: ble                            Term Frequency: 1         
Term: suring                         Term Frequency: 1         
Term: motions                        Term Frequency: 1         
Term: canbe                          Term Frequency: 1         
Term: 1.1                            Term Frequency: 1         
Term: mental                         Term Frequency: 1         
Term: total                          Term Frequency: 1         
Term: chance                         Term Frequency: 1         
Term: interesting                    Term Frequency: 1         
Term: cross                          Term Frequency: 1         
Term: demanding                      Term Frequency: 1         
Term: loafing                        Term Frequency: 1         
