Term: students                       Term Frequency: 85        
Term: 4.1                            Term Frequency: 1         
Term: 4.2                            Term Frequency: 1         
Term: progressive                    Term Frequency: 1         
Term: 4.3                            Term Frequency: 1         
Term: andthe                         Term Frequency: 1         
Term: slightly                       Term Frequency: 1         
Term: turns                          Term Frequency: 1         
Term: classifying                    Term Frequency: 1         
Term: arelearning                    Term Frequency: 1         
Term: asked                          Term Frequency: 1         
Term: rightstudents                  Term Frequency: 1         
Term: 700,000                        Term Frequency: 1         
Term: ers                            Term Frequency: 1         
Term: ofthe                          Term Frequency: 1         
Term: 8732                           Term Frequency: 1         
Term: screen                         Term Frequency: 1         
Term: scalesunchanged                Term Frequency: 1         
Term: 94305himalv                    Term Frequency: 1         
Term: etc                            Term Frequency: 1         
Term: below                          Term Frequency: 1         
Term: unexpectedly                   Term Frequency: 1         
Term: trict                          Term Frequency: 1         
Term: boils                          Term Frequency: 1         
Term: greatlyimprove                 Term Frequency: 1         
Term: thenotation                    Term Frequency: 1         
Term: forms                          Term Frequency: 1         
Term: represented                    Term Frequency: 1         
Term: monitoring                     Term Frequency: 1         
Term: default                        Term Frequency: 1         
Term: diction                        Term Frequency: 1         
Term: 12thq1                         Term Frequency: 1         
Term: datais                         Term Frequency: 1         
Term: computedcorrelations           Term Frequency: 1         
Term: typology                       Term Frequency: 1         
Term: improving                      Term Frequency: 1         
Term: classes                        Term Frequency: 1         
Term: penalized                      Term Frequency: 1         
Term: areliable                      Term Frequency: 1         
Term: green                          Term Frequency: 1         
Term: effectively                    Term Frequency: 1         
Term: testeda                        Term Frequency: 1         
Term: urban                          Term Frequency: 1         
Term: quickly                        Term Frequency: 1         
Term: fac                            Term Frequency: 1         
Term: comprehensiveset               Term Frequency: 1         
Term: pastdecade                     Term Frequency: 1         
Term: republish                      Term Frequency: 1         
Term: gain                           Term Frequency: 1         
Term: thatthis                       Term Frequency: 1         
Term: great                          Term Frequency: 1         
Term: tosuccess                      Term Frequency: 1         
Term: tified                         Term Frequency: 1         
Term: distinction                    Term Frequency: 1         
Term: presented                      Term Frequency: 1         
Term: elementary                     Term Frequency: 1         
Term: topic                          Term Frequency: 1         
Term: 4gpa2                          Term Frequency: 1         
Term: contribute                     Term Frequency: 1         
Term: sincethey                      Term Frequency: 1         
Term: thosewho                       Term Frequency: 1         
Term: unexpectedlyswitched           Term Frequency: 1         
Term: 12thbirth                      Term Frequency: 1         
Term: analyzing                      Term Frequency: 1         
Term: 2664                           Term Frequency: 1         
Term: ac                             Term Frequency: 1         
Term: extend                         Term Frequency: 1         
Term: fold                           Term Frequency: 1         
Term: notions                        Term Frequency: 1         
Term: keeping                        Term Frequency: 1         
Term: fora                           Term Frequency: 1         
Term: sites                          Term Frequency: 1         
Term: fellunder                      Term Frequency: 1         
Term: er                             Term Frequency: 1         
Term: ev                             Term Frequency: 1         
Term: ex                             Term Frequency: 1         
Term: 5.1                            Term Frequency: 1         
Term: 5.2                            Term Frequency: 1         
Term: 5.3                            Term Frequency: 1         
Term: groupreduced                   Term Frequency: 1         
Term: alert                          Term Frequency: 1         
Term: digital                        Term Frequency: 1         
Term: he                             Term Frequency: 1         
Term: rollingout                     Term Frequency: 1         
Term: studentwhose                   Term Frequency: 1         
Term: aimed                          Term Frequency: 1         
Term: contrast                       Term Frequency: 1         
Term: 8823                           Term Frequency: 1         
Term: ability                        Term Frequency: 1         
Term: fur                            Term Frequency: 1         
Term: ourwork                        Term Frequency: 1         
Term: informativein                  Term Frequency: 1         
Term: warningsystems                 Term Frequency: 1         
Term: 7527                           Term Frequency: 1         
Term: tamount                        Term Frequency: 1         
Term: legacy                         Term Frequency: 1         
Term: incarceration                  Term Frequency: 1         
Term: easier                         Term Frequency: 1         
Term: increasingly                   Term Frequency: 1         
Term: ther                           Term Frequency: 1         
Term: suspension                     Term Frequency: 1         
Term: allother                       Term Frequency: 1         
Term: endof                          Term Frequency: 1         
Term: decision                       Term Frequency: 1         
Term: single                         Term Frequency: 1         
Term: commercial                     Term Frequency: 1         
Term: districtsystematically         Term Frequency: 1         
Term: enrolling                      Term Frequency: 1         
Term: know                           Term Frequency: 1         
Term: suggesting                     Term Frequency: 1         
Term: ifest                          Term Frequency: 1         
Term: gap                            Term Frequency: 1         
Term: teach                          Term Frequency: 1         
Term: held                           Term Frequency: 1         
Term: closeness                      Term Frequency: 1         
Term: beyond                         Term Frequency: 1         
Term: course                         Term Frequency: 1         
Term: continued                      Term Frequency: 1         
Term: quate                          Term Frequency: 1         
Term: student’strajectory            Term Frequency: 1         
Term: create                         Term Frequency: 1         
Term: westart                        Term Frequency: 1         
Term: here                           Term Frequency: 1         
Term: regres                         Term Frequency: 1         
Term: purpose                        Term Frequency: 1         
Term: scale                          Term Frequency: 1         
Term: servers                        Term Frequency: 1         
Term: thesame                        Term Frequency: 1         
Term: werelow                        Term Frequency: 1         
Term: implementation                 Term Frequency: 1         
Term: intent                         Term Frequency: 1         
Term: recognized                     Term Frequency: 1         
Term: interpretablewhile             Term Frequency: 1         
Term: recognizes                     Term Frequency: 1         
Term: sets                           Term Frequency: 1         
Term: showedthat                     Term Frequency: 1         
Term: standard                       Term Frequency: 1         
Term: isnot                          Term Frequency: 1         
Term: contributed                    Term Frequency: 1         
Term: area                           Term Frequency: 1         
Term: posite                         Term Frequency: 1         
Term: success                        Term Frequency: 1         
Term: longitudinal                   Term Frequency: 1         
Term: whowere                        Term Frequency: 1         
Term: delivered                      Term Frequency: 1         
Term: classroom                      Term Frequency: 1         
Term: ofdemographics                 Term Frequency: 1         
Term: larger                         Term Frequency: 1         
Term: hundred                        Term Frequency: 1         
Term: categorized                    Term Frequency: 1         
Term: instant                        Term Frequency: 1         
Term: cutoffs                        Term Frequency: 1         
Term: worrying                       Term Frequency: 1         
Term: opportunities                  Term Frequency: 1         
Term: thanfocusing                   Term Frequency: 1         
Term: didnot                         Term Frequency: 1         
Term: correla                        Term Frequency: 1         
Term: basis                          Term Frequency: 1         
Term: extra                          Term Frequency: 1         
Term: performing                     Term Frequency: 1         
Term: buildthe                       Term Frequency: 1         
Term: inour                          Term Frequency: 1         
Term: currentgrade                   Term Frequency: 1         
Term: randomforests                  Term Frequency: 1         
Term: advanceof                      Term Frequency: 1         
Term: 15,2008                        Term Frequency: 1         
Term: synthesizing                   Term Frequency: 1         
Term: usemore                        Term Frequency: 1         
Term: nsusp4                         Term Frequency: 1         
Term: summarizes                     Term Frequency: 1         
Term: at75                           Term Frequency: 1         
Term: guides                         Term Frequency: 1         
Term: everygrade                     Term Frequency: 1         
Term: dx.doi.org                     Term Frequency: 1         
Term: vided                          Term Frequency: 1         
Term: effort                         Term Frequency: 1         
Term: ends                           Term Frequency: 1         
Term: ence                           Term Frequency: 1         
Term: yet                            Term Frequency: 1         
Term: her                            Term Frequency: 1         
Term: probabilities                  Term Frequency: 1         
Term: dynamically                    Term Frequency: 1         
Term: inidentification               Term Frequency: 1         
Term: consistent                     Term Frequency: 1         
Term: ofthese                        Term Frequency: 1         
Term: allowschools                   Term Frequency: 1         
Term: before                         Term Frequency: 1         
Term: breakdowns                     Term Frequency: 1         
Term: his                            Term Frequency: 1         
Term: emphasis                       Term Frequency: 1         
Term: bear                           Term Frequency: 1         
Term: thatcan                        Term Frequency: 1         
Term: usingthe                       Term Frequency: 1         
Term: twice                          Term Frequency: 1         
Term: reveals                        Term Frequency: 1         
Term: point                          Term Frequency: 1         
Term: penalizing                     Term Frequency: 1         
Term: active                         Term Frequency: 1         
Term: 7.1                            Term Frequency: 1         
Term: mirror                         Term Frequency: 1         
Term: characteristic                 Term Frequency: 1         
Term: thatthat                       Term Frequency: 1         
Term: cally                          Term Frequency: 1         
Term: promise                        Term Frequency: 1         
Term: thegrades                      Term Frequency: 1         
Term: 721                            Term Frequency: 1         
Term: beginning                      Term Frequency: 1         
Term: notice                         Term Frequency: 1         
Term: approximately                  Term Frequency: 1         
Term: although                       Term Frequency: 1         
Term: 7712                           Term Frequency: 1         
Term: action                         Term Frequency: 1         
Term: deliver                        Term Frequency: 1         
Term: marks                          Term Frequency: 1         
Term: 898that                        Term Frequency: 1         
Term: difficult                      Term Frequency: 1         
Term: steps                          Term Frequency: 1         
Term: predicts                       Term Frequency: 1         
Term: coded                          Term Frequency: 1         
Term: eitherpredicted                Term Frequency: 1         
Term: present                        Term Frequency: 1         
Term: magnitude                      Term Frequency: 1         
Term: mcpsmd.org                     Term Frequency: 1         
Term: meth                           Term Frequency: 1         
Term: tention                        Term Frequency: 1         
Term: fact                           Term Frequency: 1         
Term: tocreate                       Term Frequency: 1         
Term: ied                            Term Frequency: 1         
Term: characteristics                Term Frequency: 1         
Term: inferior                       Term Frequency: 1         
Term: erate                          Term Frequency: 1         
Term: givenlimited                   Term Frequency: 1         
Term: fail                           Term Frequency: 1         
Term: cial                           Term Frequency: 1         
Term: tracked                        Term Frequency: 1         
Term: trainedwith                    Term Frequency: 1         
Term: canonly                        Term Frequency: 1         
Term: rejection                      Term Frequency: 1         
Term: impactedby                     Term Frequency: 1         
Term: growth                         Term Frequency: 1         
Term: poor                           Term Frequency: 1         
Term: unlikely                       Term Frequency: 1         
Term: trackfor                       Term Frequency: 1         
Term: gradesare                      Term Frequency: 1         
Term: sorted                         Term Frequency: 1         
Term: toapplying                     Term Frequency: 1         
Term: post                           Term Frequency: 1         
Term: ity                            Term Frequency: 1         
Term: 848                            Term Frequency: 1         
Term: mixture                        Term Frequency: 1         
Term: shorter                        Term Frequency: 1         
Term: testing                        Term Frequency: 1         
Term: distributed                    Term Frequency: 1         
Term: isolation                      Term Frequency: 1         
Term: confident                      Term Frequency: 1         
Term: 899                            Term Frequency: 1         
Term: mobilityhistory                Term Frequency: 1         
Term: needfor                        Term Frequency: 1         
Term: matchthem                      Term Frequency: 1         
Term: theirrisk                      Term Frequency: 1         
Term: thatseems                      Term Frequency: 1         
Term: universal                      Term Frequency: 1         
Term: machinelearning                Term Frequency: 1         
Term: containing                     Term Frequency: 1         
Term: noting                         Term Frequency: 1         
Term: concisely                      Term Frequency: 1         
Term: worth                          Term Frequency: 1         
Term: takes                          Term Frequency: 1         
Term: detection                      Term Frequency: 1         
Term: thisstudent                    Term Frequency: 1         
Term: studentbody3                   Term Frequency: 1         
Term: couldincorporate               Term Frequency: 1         
Term: droppingout                    Term Frequency: 1         
Term: tovalidate                     Term Frequency: 1         
Term: difficulty                     Term Frequency: 1         
Term: longer                         Term Frequency: 1         
Term: highestrisk                    Term Frequency: 1         
Term: devel                          Term Frequency: 1         
Term: techniquesslightly             Term Frequency: 1         
Term: estimated                      Term Frequency: 1         
Term: 3when                          Term Frequency: 1         
Term: theobserved                    Term Frequency: 1         
Term: trendwas                       Term Frequency: 1         
Term: consis                         Term Frequency: 1         
Term: amination                      Term Frequency: 1         
Term: uchicago.edu                   Term Frequency: 1         
Term: consulted                      Term Frequency: 1         
Term: metricdoes                     Term Frequency: 1         
Term: niques                         Term Frequency: 1         
Term: tomatch                        Term Frequency: 1         
Term: disengagement                  Term Frequency: 1         
Term: visually                       Term Frequency: 1         
Term: interventionsto                Term Frequency: 1         
Term: equivalent                     Term Frequency: 1         
Term: validationto                   Term Frequency: 1         
Term: they’ll                        Term Frequency: 1         
Term: subsequent                     Term Frequency: 1         
Term: indicate                       Term Frequency: 1         
Term: educatorsdive                  Term Frequency: 1         
Term: contain                        Term Frequency: 1         
Term: somewhat                       Term Frequency: 1         
Term: 950                            Term Frequency: 1         
Term: ofinterventions                Term Frequency: 1         
Term: contact                        Term Frequency: 1         
Term: ilar                           Term Frequency: 1         
Term: randomguessing                 Term Frequency: 1         
Term: adjust                         Term Frequency: 1         
Term: sources                        Term Frequency: 1         
Term: relates                        Term Frequency: 1         
Term: captured                       Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: historic                       Term Frequency: 1         
Term: thelast                        Term Frequency: 1         
Term: majority                       Term Frequency: 1         
Term: influencing                    Term Frequency: 1         
Term: works                          Term Frequency: 1         
Term: suggestwhat                    Term Frequency: 1         
Term: wouldserve                     Term Frequency: 1         
Term: urgent                         Term Frequency: 1         
Term: timegraduation                 Term Frequency: 1         
Term: antisocial                     Term Frequency: 1         
Term: linkagesbetween                Term Frequency: 1         
Term: parents                        Term Frequency: 1         
Term: revisions                      Term Frequency: 1         
Term: cross                          Term Frequency: 1         
Term: particularlyimportant          Term Frequency: 1         
Term: supportfor                     Term Frequency: 1         
Term: declined                       Term Frequency: 1         
Term: 8thpsatv                       Term Frequency: 1         
Term: vary                           Term Frequency: 1         
Term: objective                      Term Frequency: 1         
Term: composite                      Term Frequency: 1         
Term: oftime                         Term Frequency: 1         
Term: exhibit                        Term Frequency: 1         
Term: access                         Term Frequency: 1         
Term: simi                           Term Frequency: 1         
Term: confirm                        Term Frequency: 1         
Term: classifyonly                   Term Frequency: 1         
Term: missingdata                    Term Frequency: 1         
Term: fourth                         Term Frequency: 1         
Term: intervene                      Term Frequency: 1         
Term: sion                           Term Frequency: 1         
Term: dynamic                        Term Frequency: 1         
Term: willbe                         Term Frequency: 1         
Term: especially                     Term Frequency: 1         
Term: allocating                     Term Frequency: 1         
Term: isextremely                    Term Frequency: 1         
Term: records                        Term Frequency: 1         
Term: graduatingon                   Term Frequency: 1         
Term: in2012                         Term Frequency: 1         
Term: in2013                         Term Frequency: 1         
Term: throughout                     Term Frequency: 1         
Term: studentactually                Term Frequency: 1         
Term: individu                       Term Frequency: 1         
Term: theother                       Term Frequency: 1         
Term: potentialfor                   Term Frequency: 1         
Term: following                      Term Frequency: 1         
Term: ditionally                     Term Frequency: 1         
Term: andhigh                        Term Frequency: 1         
Term: lead                           Term Frequency: 1         
Term: appropriateinterventions       Term Frequency: 1         
Term: estimat                        Term Frequency: 1         
Term: adequate                       Term Frequency: 1         
Term: leaders                        Term Frequency: 1         
Term: 60637nbhanpuri                 Term Frequency: 1         
Term: comparing                      Term Frequency: 1         
Term: computing                      Term Frequency: 1         
Term: match                          Term Frequency: 1         
Term: played                         Term Frequency: 1         
Term: studentgoes                    Term Frequency: 1         
Term: notably                        Term Frequency: 1         
Term: usconsider                     Term Frequency: 1         
Term: accessible                     Term Frequency: 1         
Term: statistical                    Term Frequency: 1         
Term: notable                        Term Frequency: 1         
Term: toidentify                     Term Frequency: 1         
Term: address                        Term Frequency: 1         
Term: continuouslyswitching          Term Frequency: 1         
Term: usingan                        Term Frequency: 1         
Term: applied                        Term Frequency: 1         
Term: theseintegrated                Term Frequency: 1         
Term: gradesexcept                   Term Frequency: 1         
Term: inthe                          Term Frequency: 1         
Term: programsto                     Term Frequency: 1         
Term: citation                       Term Frequency: 1         
Term: basisstarting                  Term Frequency: 1         
Term: experiment                     Term Frequency: 1         
Term: toincrease                     Term Frequency: 1         
Term: sufficientresources            Term Frequency: 1         
Term: orders                         Term Frequency: 1         
Term: trackedfrom                    Term Frequency: 1         
Term: respectively                   Term Frequency: 1         
Term: quan                           Term Frequency: 1         
Term: makebetter                     Term Frequency: 1         
Term: toprioritize                   Term Frequency: 1         
Term: bachelor’s                     Term Frequency: 1         
Term: function                       Term Frequency: 1         
Term: lar                            Term Frequency: 1         
Term: mayincrease                    Term Frequency: 1         
Term: comparison                     Term Frequency: 1         
Term: curacy                         Term Frequency: 1         
Term: discretized                    Term Frequency: 1         
Term: studentat                      Term Frequency: 1         
Term: wherein                        Term Frequency: 1         
Term: lev                            Term Frequency: 1         
Term: motivating                     Term Frequency: 1         
Term: goalof                         Term Frequency: 1         
Term: items                          Term Frequency: 1         
Term: strains                        Term Frequency: 1         
Term: 2003graduates                  Term Frequency: 1         
Term: modifying                      Term Frequency: 1         
Term: source                         Term Frequency: 1         
Term: themagnitude                   Term Frequency: 1         
Term: trackuntil                     Term Frequency: 1         
Term: routinelyrecorded              Term Frequency: 1         
Term: eachiteration                  Term Frequency: 1         
Term: involved                       Term Frequency: 1         
Term: page                           Term Frequency: 1         
Term: idence                         Term Frequency: 1         
Term: full                           Term Frequency: 1         
Term: motivation                     Term Frequency: 1         
Term: individually.high              Term Frequency: 1         
Term: to95                           Term Frequency: 1         
Term: equal                          Term Frequency: 1         
Term: intentwas                      Term Frequency: 1         
Term: normalizedmetric               Term Frequency: 1         
Term: undesired                      Term Frequency: 1         
Term: decisionto                     Term Frequency: 1         
Term: labelsas                       Term Frequency: 1         
Term: thevarious                     Term Frequency: 1         
Term: proposedthat                   Term Frequency: 1         
Term: interests                      Term Frequency: 1         
Term: theremain                      Term Frequency: 1         
Term: datavalues                     Term Frequency: 1         
Term: summa                          Term Frequency: 1         
Term: done                           Term Frequency: 1         
Term: earn                           Term Frequency: 1         
Term: tohelp                         Term Frequency: 1         
Term: depending                      Term Frequency: 1         
Term: record                         Term Frequency: 1         
Term: elucidating                    Term Frequency: 1         
Term: ourconclusions                 Term Frequency: 1         
Term: indi                           Term Frequency: 1         
Term: differentscenarios             Term Frequency: 1         
Term: yearly2                        Term Frequency: 1         
Term: operational                    Term Frequency: 1         
Term: tently                         Term Frequency: 1         
Term: down                           Term Frequency: 1         
Term: classanalysis                  Term Frequency: 1         
Term: rayid                          Term Frequency: 1         
Term: month                          Term Frequency: 1         
Term: miss                           Term Frequency: 1         
Term: graders                        Term Frequency: 1         
Term: decidedto                      Term Frequency: 1         
Term: targetedinterventions          Term Frequency: 1         
Term: sense                          Term Frequency: 1         
Term: evaluate                       Term Frequency: 1         
Term: systemati                      Term Frequency: 1         
Term: man                            Term Frequency: 1         
Term: ideal                          Term Frequency: 1         
Term: ideas                          Term Frequency: 1         
Term: entries                        Term Frequency: 1         
Term: directions                     Term Frequency: 1         
Term: lists                          Term Frequency: 1         
Term: background                     Term Frequency: 1         
Term: discretizedthe                 Term Frequency: 1         
Term: met                            Term Frequency: 1         
Term: acohort                        Term Frequency: 1         
Term: interpreting                   Term Frequency: 1         
Term: granted                        Term Frequency: 1         
Term: received                       Term Frequency: 1         
Term: substantial                    Term Frequency: 1         
Term: mid                            Term Frequency: 1         
Term: goesbeyond                     Term Frequency: 1         
Term: mix                            Term Frequency: 1         
Term: appear                         Term Frequency: 1         
Term: oped                           Term Frequency: 1         
Term: open                           Term Frequency: 1         
Term: potentialdropouts              Term Frequency: 1         
Term: tuations                       Term Frequency: 1         
Term: schoolgraduation               Term Frequency: 1         
Term: withdrawals                    Term Frequency: 1         
Term: allow                          Term Frequency: 1         
Term: mod                            Term Frequency: 1         
Term: stepwiseregression             Term Frequency: 1         
Term: tofinish                       Term Frequency: 1         
Term: among                          Term Frequency: 1         
Term: interfaceto                    Term Frequency: 1         
Term: higherthe                      Term Frequency: 1         
Term: theorder                       Term Frequency: 1         
Term: bearthis                       Term Frequency: 1         
Term: 9148                           Term Frequency: 1         
Term: imply                          Term Frequency: 1         
Term: adapting                       Term Frequency: 1         
Term: tical                          Term Frequency: 1         
Term: whois                          Term Frequency: 1         
Term: iteration                      Term Frequency: 1         
Term: ultimately                     Term Frequency: 1         
Term: 244,2001                       Term Frequency: 1         
Term: toredistribute                 Term Frequency: 1         
Term: aswell                         Term Frequency: 1         
Term: moving                         Term Frequency: 1         
Term: dealing                        Term Frequency: 1         
Term: contains                       Term Frequency: 1         
Term: selection                      Term Frequency: 1         
Term: 46556eaguiar                   Term Frequency: 1         
Term: estimating                     Term Frequency: 1         
Term: highlighted                    Term Frequency: 1         
Term: studentsschools                Term Frequency: 1         
Term: incorporates                   Term Frequency: 1         
Term: explainedby                    Term Frequency: 1         
Term: quitesmall                     Term Frequency: 1         
Term: basedsystem                    Term Frequency: 1         
Term: volume                         Term Frequency: 1         
Term: technical                      Term Frequency: 1         
Term: breakdown                      Term Frequency: 1         
Term: beforethey                     Term Frequency: 1         
Term: arises                         Term Frequency: 1         
Term: family                         Term Frequency: 1         
Term: absrate5                       Term Frequency: 1         
Term: similar                        Term Frequency: 1         
Term: foundations                    Term Frequency: 1         
Term: risk4                          Term Frequency: 1         
Term: etal                           Term Frequency: 1         
Term: toproduce                      Term Frequency: 1         
Term: indicated                      Term Frequency: 1         
Term: andpostsecondary               Term Frequency: 1         
Term: pages                          Term Frequency: 1         
Term: tool                           Term Frequency: 1         
Term: usefulin                       Term Frequency: 1         
Term: defini                         Term Frequency: 1         
Term: maywish                        Term Frequency: 1         
Term: timeto                         Term Frequency: 1         
Term: ourrisk                        Term Frequency: 1         
Term: baselineexhibits               Term Frequency: 1         
Term: remainder                      Term Frequency: 1         
Term: byour                          Term Frequency: 1         
Term: formulation                    Term Frequency: 1         
Term: fully                          Term Frequency: 1         
Term: predictwhen                    Term Frequency: 1         
Term: gini                           Term Frequency: 1         
Term: graduated                      Term Frequency: 1         
Term: permitted                      Term Frequency: 1         
Term: gion                           Term Frequency: 1         
Term: supported                      Term Frequency: 1         
Term: preliminaryresults             Term Frequency: 1         
Term: github.com                     Term Frequency: 1         
Term: color                          Term Frequency: 1         
Term: graduates                      Term Frequency: 1         
Term: nearly                         Term Frequency: 1         
Term: proximately                    Term Frequency: 1         
Term: simplicity                     Term Frequency: 1         
Term: 12thgrad                       Term Frequency: 1         
Term: drops                          Term Frequency: 1         
Term: eachstudent                    Term Frequency: 1         
Term: classesof                      Term Frequency: 1         
Term: andpoverty                     Term Frequency: 1         
Term: andinterventions               Term Frequency: 1         
Term: basedstaff                     Term Frequency: 1         
Term: beingat                        Term Frequency: 1         
Term: differentrisk                  Term Frequency: 1         
Term: lowgrades                      Term Frequency: 1         
Term: ratherthan                     Term Frequency: 1         
Term: indicator                      Term Frequency: 1         
Term: rize                           Term Frequency: 1         
Term: 12thmobility                   Term Frequency: 1         
Term: keep                           Term Frequency: 1         
Term: 10thretained                   Term Frequency: 1         
Term: choiceof                       Term Frequency: 1         
Term: parallel                       Term Frequency: 1         
Term: aspredicted                    Term Frequency: 1         
Term: consideration                  Term Frequency: 1         
Term: ordering                       Term Frequency: 1         
Term: whom                           Term Frequency: 1         
Term: havebeen                       Term Frequency: 1         
Term: riskrates                      Term Frequency: 1         
Term: bility                         Term Frequency: 1         
Term: frame                          Term Frequency: 1         
Term: graduatehigh                   Term Frequency: 1         
Term: teachers                       Term Frequency: 1         
Term: bethe                          Term Frequency: 1         
Term: kept                           Term Frequency: 1         
Term: impactstudent                  Term Frequency: 1         
Term: counted                        Term Frequency: 1         
Term: significantly                  Term Frequency: 1         
Term: presents                       Term Frequency: 1         
Term: practice                       Term Frequency: 1         
Term: thereceiver                    Term Frequency: 1         
Term: of1                            Term Frequency: 1         
Term: continuing                     Term Frequency: 1         
Term: ods                            Term Frequency: 1         
Term: portant                        Term Frequency: 1         
Term: ofa                            Term Frequency: 1         
Term: generally                      Term Frequency: 1         
Term: toyear                         Term Frequency: 1         
Term: approachto                     Term Frequency: 1         
Term: follows                        Term Frequency: 1         
Term: personalize                    Term Frequency: 1         
Term: chosen                         Term Frequency: 1         
Term: code                           Term Frequency: 1         
Term: considerable                   Term Frequency: 1         
Term: features.served                Term Frequency: 1         
Term: allows                         Term Frequency: 1         
Term: drew                           Term Frequency: 1         
Term: 100,2013                       Term Frequency: 1         
Term: cation                         Term Frequency: 1         
Term: 2723576.27236191               Term Frequency: 1         
Term: estimate                       Term Frequency: 1         
Term: 150,000                        Term Frequency: 1         
Term: starting                       Term Frequency: 1         
Term: conservative                   Term Frequency: 1         
Term: trackafter                     Term Frequency: 1         
Term: ond                            Term Frequency: 1         
Term: perfor                         Term Frequency: 1         
Term: assist                         Term Frequency: 1         
Term: details                        Term Frequency: 1         
Term: taskformulations               Term Frequency: 1         
Term: support                        Term Frequency: 1         
Term: 60208dmiller                   Term Frequency: 1         
Term: hasnot                         Term Frequency: 1         
Term: closing                        Term Frequency: 1         
Term: innovative                     Term Frequency: 1         
Term: copy                           Term Frequency: 1         
Term: precise                        Term Frequency: 1         
Term: schoolevery                    Term Frequency: 1         
Term: ofeach                         Term Frequency: 1         
Term: predic                         Term Frequency: 1         
Term: minimum                        Term Frequency: 1         
Term: mathematical                   Term Frequency: 1         
Term: moresimplistic                 Term Frequency: 1         
Term: reveal                         Term Frequency: 1         
Term: consequences                   Term Frequency: 1         
Term: thegraduation                  Term Frequency: 1         
Term: like                           Term Frequency: 1         
Term: resource                       Term Frequency: 1         
Term: proposed                       Term Frequency: 1         
Term: intends                        Term Frequency: 1         
Term: intervalbetween                Term Frequency: 1         
Term: athigher                       Term Frequency: 1         
Term: allowing                       Term Frequency: 1         
Term: reportedrisk                   Term Frequency: 1         
Term: deviations                     Term Frequency: 1         
Term: achieve                        Term Frequency: 1         
Term: arrived                        Term Frequency: 1         
Term: trajectoryover                 Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: blue                           Term Frequency: 1         
Term: sophisticatedmachine           Term Frequency: 1         
Term: notmade                        Term Frequency: 1         
Term: sharply                        Term Frequency: 1         
Term: pat                            Term Frequency: 1         
Term: homeor                         Term Frequency: 1         
Term: ourdataset                     Term Frequency: 1         
Term: straightforwardway             Term Frequency: 1         
Term: usedto                         Term Frequency: 1         
Term: live                           Term Frequency: 1         
Term: pdf                            Term Frequency: 1         
Term: plied                          Term Frequency: 1         
Term: slowly                         Term Frequency: 1         
Term: ever                           Term Frequency: 1         
Term: thiscontext                    Term Frequency: 1         
Term: assumes                        Term Frequency: 1         
Term: model’s                        Term Frequency: 1         
Term: kinds                          Term Frequency: 1         
Term: peer                           Term Frequency: 1         
Term: robust                         Term Frequency: 1         
Term: the960                         Term Frequency: 1         
Term: members                        Term Frequency: 1         
Term: districtsfrom                  Term Frequency: 1         
Term: goo.gl                         Term Frequency: 1         
Term: design                         Term Frequency: 1         
Term: working                        Term Frequency: 1         
Term: contributing                   Term Frequency: 1         
Term: interested                     Term Frequency: 1         
Term: mobil                          Term Frequency: 1         
Term: withcredit                     Term Frequency: 1         
Term: accuracywithin                 Term Frequency: 1         
Term: urgencyof                      Term Frequency: 1         
Term: reality                        Term Frequency: 1         
Term: actions                        Term Frequency: 1         
Term: warningintervention            Term Frequency: 1         
Term: dicted                         Term Frequency: 1         
Term: validate                       Term Frequency: 1         
Term: ranked10                       Term Frequency: 1         
Term: causesand                      Term Frequency: 1         
Term: optimallycombine               Term Frequency: 1         
Term: continue                       Term Frequency: 1         
Term: inherent                       Term Frequency: 1         
Term: pro                            Term Frequency: 1         
Term: correlated                     Term Frequency: 1         
Term: 8115                           Term Frequency: 1         
Term: wedeveloped                    Term Frequency: 1         
Term: 8122                           Term Frequency: 1         
Term: createda                       Term Frequency: 1         
Term: forming                        Term Frequency: 1         
Term: 8132                           Term Frequency: 1         
Term: dssg                           Term Frequency: 1         
Term: knowwho                        Term Frequency: 1         
Term: options                        Term Frequency: 1         
Term: andspecificity                 Term Frequency: 1         
Term: classifi                       Term Frequency: 1         
Term: latent                         Term Frequency: 1         
Term: organized                      Term Frequency: 1         
Term: choice                         Term Frequency: 1         
Term: major                          Term Frequency: 1         
Term: tree                           Term Frequency: 1         
Term: arbitrarily                    Term Frequency: 1         
Term: classify                       Term Frequency: 1         
Term: process                        Term Frequency: 1         
Term: schoolyear                     Term Frequency: 1         
Term: gories                         Term Frequency: 1         
Term: knowledge                      Term Frequency: 1         
Term: byimplementing                 Term Frequency: 1         
Term: evaluating                     Term Frequency: 1         
Term: threeor                        Term Frequency: 1         
Term: promotingachievement           Term Frequency: 1         
Term: 1indicates                     Term Frequency: 1         
Term: consisted                      Term Frequency: 1         
Term: enrolled                       Term Frequency: 1         
Term: andattendance                  Term Frequency: 1         
Term: counselors                     Term Frequency: 1         
Term: ofearly                        Term Frequency: 1         
Term: onthe                          Term Frequency: 1         
Term: isdeveloping                   Term Frequency: 1         
Term: rithm                          Term Frequency: 1         
Term: 2001                           Term Frequency: 1         
Term: thecase                        Term Frequency: 1         
Term: beneficial                     Term Frequency: 1         
Term: peersand                       Term Frequency: 1         
Term: accuracymetric                 Term Frequency: 1         
