Term: students                       Term Frequency: 111       
Term: themselves                     Term Frequency: 1         
Term: 73                             Term Frequency: 1         
Term: 75                             Term Frequency: 1         
Term: 76                             Term Frequency: 1         
Term: 77                             Term Frequency: 1         
Term: 79                             Term Frequency: 1         
Term: separated                      Term Frequency: 1         
Term: ofboth                         Term Frequency: 1         
Term: layout                         Term Frequency: 1         
Term: 80                             Term Frequency: 1         
Term: gleaned                        Term Frequency: 1         
Term: permissionand                  Term Frequency: 1         
Term: betweenvideo                   Term Frequency: 1         
Term: yearsthere                     Term Frequency: 1         
Term: routinely                      Term Frequency: 1         
Term: 91                             Term Frequency: 1         
Term: lenges                         Term Frequency: 1         
Term: 10.1145                        Term Frequency: 1         
Term: knowledgein                    Term Frequency: 1         
Term: inpopularity                   Term Frequency: 1         
Term: html                           Term Frequency: 1         
Term: signments                      Term Frequency: 1         
Term: honored                        Term Frequency: 1         
Term: verysensitive                  Term Frequency: 1         
Term: curricu                        Term Frequency: 1         
Term: revisits                       Term Frequency: 1         
Term: via                            Term Frequency: 1         
Term: themes                         Term Frequency: 1         
Term: 2543                           Term Frequency: 1         
Term: vir                            Term Frequency: 1         
Term: 1218                           Term Frequency: 1         
Term: proportional                   Term Frequency: 1         
Term: inspired                       Term Frequency: 1         
Term: 2559                           Term Frequency: 1         
Term: inspires                       Term Frequency: 1         
Term: usefulness                     Term Frequency: 1         
Term: least                          Term Frequency: 1         
Term: 1238                           Term Frequency: 1         
Term: 1232                           Term Frequency: 1         
Term: assistantswere                 Term Frequency: 1         
Term: generated                      Term Frequency: 1         
Term: 15.00                          Term Frequency: 1         
Term: diagramcombined                Term Frequency: 1         
Term: 1282                           Term Frequency: 1         
Term: intentionally                  Term Frequency: 1         
Term: tures                          Term Frequency: 1         
Term: easilyaccess                   Term Frequency: 1         
Term: slightly                       Term Frequency: 1         
Term: called                         Term Frequency: 1         
Term: occurs                         Term Frequency: 1         
Term: newly                          Term Frequency: 1         
Term: gated                          Term Frequency: 1         
Term: state’s                        Term Frequency: 1         
Term: 1399n                          Term Frequency: 1         
Term: authors                        Term Frequency: 1         
Term: thelinear                      Term Frequency: 1         
Term: asked                          Term Frequency: 1         
Term: thoroughly                     Term Frequency: 1         
Term: ers                            Term Frequency: 1         
Term: skipthe                        Term Frequency: 1         
Term: usingstudents                  Term Frequency: 1         
Term: undertake                      Term Frequency: 1         
Term: visualiza                      Term Frequency: 1         
Term: proportionof                   Term Frequency: 1         
Term: courseattracted                Term Frequency: 1         
Term: 0.001                          Term Frequency: 1         
Term: chose                          Term Frequency: 1         
Term: evi                            Term Frequency: 1         
Term: ternative                      Term Frequency: 1         
Term: centage                        Term Frequency: 1         
Term: muchdetail                     Term Frequency: 1         
Term: skills                         Term Frequency: 1         
Term: 476                            Term Frequency: 1         
Term: represented                    Term Frequency: 1         
Term: 484                            Term Frequency: 1         
Term: whichis                        Term Frequency: 1         
Term: metric                         Term Frequency: 1         
Term: describe                       Term Frequency: 1         
Term: thehighly                      Term Frequency: 1         
Term: citationon                     Term Frequency: 1         
Term: pletion                        Term Frequency: 1         
Term: submit                         Term Frequency: 1         
Term: 1388n                          Term Frequency: 1         
Term: 7225n                          Term Frequency: 1         
Term: supporting                     Term Frequency: 1         
Term: disciplines                    Term Frequency: 1         
Term: attempted                      Term Frequency: 1         
Term: ofgranularity                  Term Frequency: 1         
Term: decide                         Term Frequency: 1         
Term: instruments                    Term Frequency: 1         
Term: logged                         Term Frequency: 1         
Term: plat                           Term Frequency: 1         
Term: embed                          Term Frequency: 1         
Term: plan                           Term Frequency: 1         
Term: gain                           Term Frequency: 1         
Term: receiving                      Term Frequency: 1         
Term: feeds                          Term Frequency: 1         
Term: categories                     Term Frequency: 1         
Term: 1,6612                         Term Frequency: 1         
Term: bebased                        Term Frequency: 1         
Term: explore                        Term Frequency: 1         
Term: sider                          Term Frequency: 1         
Term: fosters                        Term Frequency: 1         
Term: looks                          Term Frequency: 1         
Term: 1,412                          Term Frequency: 1         
Term: produced                       Term Frequency: 1         
Term: consistentcomparison           Term Frequency: 1         
Term: summative                      Term Frequency: 1         
Term: contribute                     Term Frequency: 1         
Term: 262n                           Term Frequency: 1         
Term: administra                     Term Frequency: 1         
Term: recommended                    Term Frequency: 1         
Term: various                        Term Frequency: 1         
Term: visit                          Term Frequency: 1         
Term: analyzing                      Term Frequency: 1         
Term: 2664                           Term Frequency: 1         
Term: ac                             Term Frequency: 1         
Term: ad                             Term Frequency: 1         
Term: studentsenrolling              Term Frequency: 1         
Term: al                             Term Frequency: 1         
Term: formed                         Term Frequency: 1         
Term: ba                             Term Frequency: 1         
Term: sition                         Term Frequency: 1         
Term: studentsfor                    Term Frequency: 1         
Term: co                             Term Frequency: 1         
Term: cludes                         Term Frequency: 1         
Term: di                             Term Frequency: 1         
Term: sites                          Term Frequency: 1         
Term: do                             Term Frequency: 1         
Term: observe                        Term Frequency: 1         
Term: completeat                     Term Frequency: 1         
Term: ef                             Term Frequency: 1         
Term: 5.1                            Term Frequency: 1         
Term: 5.2                            Term Frequency: 1         
Term: 5.3                            Term Frequency: 1         
Term: watching                       Term Frequency: 1         
Term: content                        Term Frequency: 1         
Term: quizzesthat                    Term Frequency: 1         
Term: go                             Term Frequency: 1         
Term: form                           Term Frequency: 1         
Term: optimization1                  Term Frequency: 1         
Term: four                           Term Frequency: 1         
Term: contrast                       Term Frequency: 1         
Term: eagerness                      Term Frequency: 1         
Term: graded                         Term Frequency: 1         
Term: 1143n                          Term Frequency: 1         
Term: highdegree                     Term Frequency: 1         
Term: ma                             Term Frequency: 1         
Term: communication                  Term Frequency: 1         
Term: relationbetween                Term Frequency: 1         
Term: essay                          Term Frequency: 1         
Term: misunderstanding               Term Frequency: 1         
Term: the9                           Term Frequency: 1         
Term: increasingly                   Term Frequency: 1         
Term: consternation                  Term Frequency: 1         
Term: forwhich                       Term Frequency: 1         
Term: alytics                        Term Frequency: 1         
Term: obtained                       Term Frequency: 1         
Term: commentary                     Term Frequency: 1         
Term: weeksmany                      Term Frequency: 1         
Term: lecture                        Term Frequency: 1         
Term: necessary                      Term Frequency: 1         
Term: started                        Term Frequency: 1         
Term: commercial                     Term Frequency: 1         
Term: transitionsdiagrams            Term Frequency: 1         
Term: theflow                        Term Frequency: 1         
Term: up                             Term Frequency: 1         
Term: interactionpatterns            Term Frequency: 1         
Term: otherreports                   Term Frequency: 1         
Term: remarkable                     Term Frequency: 1         
Term: vi                             Term Frequency: 1         
Term: failure                        Term Frequency: 1         
Term: know                           Term Frequency: 1         
Term: changes                        Term Frequency: 1         
Term: tigated                        Term Frequency: 1         
Term: differentacross                Term Frequency: 1         
Term: dicates                        Term Frequency: 1         
Term: appearto                       Term Frequency: 1         
Term: power                          Term Frequency: 1         
Term: analyticsto                    Term Frequency: 1         
Term: help                           Term Frequency: 1         
Term: coursesand                     Term Frequency: 1         
Term: subgroupof                     Term Frequency: 1         
Term: transformative                 Term Frequency: 1         
Term: regres                         Term Frequency: 1         
Term: purpose                        Term Frequency: 1         
Term: scale                          Term Frequency: 1         
Term: engaging                       Term Frequency: 1         
Term: servers                        Term Frequency: 1         
Term: factors                        Term Frequency: 1         
Term: bution                         Term Frequency: 1         
Term: without                        Term Frequency: 1         
Term: audience                       Term Frequency: 1         
Term: thecourses                     Term Frequency: 1         
Term: 37,777                         Term Frequency: 1         
Term: 6,9                            Term Frequency: 1         
Term: onlya                          Term Frequency: 1         
Term: standard                       Term Frequency: 1         
Term: theeducational                 Term Frequency: 1         
Term: reader                         Term Frequency: 1         
Term: formats                        Term Frequency: 1         
Term: appliedto                      Term Frequency: 1         
Term: whichassumed                   Term Frequency: 1         
Term: ments                          Term Frequency: 1         
Term: diagramto                      Term Frequency: 1         
Term: considered                     Term Frequency: 1         
Term: uisites                        Term Frequency: 1         
Term: platformsis                    Term Frequency: 1         
Term: creationof                     Term Frequency: 1         
Term: write                          Term Frequency: 1         
Term: strongly                       Term Frequency: 1         
Term: ular                           Term Frequency: 1         
Term: manyother                      Term Frequency: 1         
Term: wait                           Term Frequency: 1         
Term: framework                      Term Frequency: 1         
Term: possibilities                  Term Frequency: 1         
Term: whether                        Term Frequency: 1         
Term: presentthe                     Term Frequency: 1         
Term: dividedinto                    Term Frequency: 1         
Term: whoobtained                    Term Frequency: 1         
Term: concomitants                   Term Frequency: 1         
Term: weeks0                         Term Frequency: 1         
Term: conduct                        Term Frequency: 1         
Term: generalized                    Term Frequency: 1         
Term: events                         Term Frequency: 1         
Term: ofbars                         Term Frequency: 1         
Term: 1892n                          Term Frequency: 1         
Term: must                           Term Frequency: 1         
Term: populations                    Term Frequency: 1         
Term: sophisticated                  Term Frequency: 1         
Term: ward                           Term Frequency: 1         
Term: combining                      Term Frequency: 1         
Term: summarized                     Term Frequency: 1         
Term: automated                      Term Frequency: 1         
Term: summarizes                     Term Frequency: 1         
Term: dx.doi.org                     Term Frequency: 1         
Term: instructorstailoring           Term Frequency: 1         
Term: measure                        Term Frequency: 1         
Term: vided                          Term Frequency: 1         
Term: ecology                        Term Frequency: 1         
Term: ence                           Term Frequency: 1         
Term: clarity                        Term Frequency: 1         
Term: pronouncedin                   Term Frequency: 1         
Term: 84http                         Term Frequency: 1         
Term: having                         Term Frequency: 1         
Term: thatmany                       Term Frequency: 1         
Term: structureprovided              Term Frequency: 1         
Term: entirety                       Term Frequency: 1         
Term: chal                           Term Frequency: 1         
Term: deadlines                      Term Frequency: 1         
Term: bear                           Term Frequency: 1         
Term: potential                      Term Frequency: 1         
Term: thatcan                        Term Frequency: 1         
Term: beappropriate                  Term Frequency: 1         
Term: 900051                         Term Frequency: 1         
Term: 2882                           Term Frequency: 1         
Term: successacross                  Term Frequency: 1         
Term: mean                           Term Frequency: 1         
Term: whoexpressed                   Term Frequency: 1         
Term: suggestions                    Term Frequency: 1         
Term: learnersubpopulations          Term Frequency: 1         
Term: therest                        Term Frequency: 1         
Term: designand                      Term Frequency: 1         
Term: effectiveand                   Term Frequency: 1         
Term: inaugural                      Term Frequency: 1         
Term: wereused                       Term Frequency: 1         
Term: regarded                       Term Frequency: 1         
Term: prerequisite                   Term Frequency: 1         
Term: count                          Term Frequency: 1         
Term: pathways                       Term Frequency: 1         
Term: notice                         Term Frequency: 1         
Term: approximately                  Term Frequency: 1         
Term: 741                            Term Frequency: 1         
Term: 747                            Term Frequency: 1         
Term: collaborate                    Term Frequency: 1         
Term: tracking                       Term Frequency: 1         
Term: 2013.92http                    Term Frequency: 1         
Term: curricula                      Term Frequency: 1         
Term: accommodatethe                 Term Frequency: 1         
Term: 1166n                          Term Frequency: 1         
Term: ticipation                     Term Frequency: 1         
Term: 5to                            Term Frequency: 1         
Term: whichwere                      Term Frequency: 1         
Term: refinethe                      Term Frequency: 1         
Term: 795                            Term Frequency: 1         
Term: 3694n                          Term Frequency: 1         
Term: calculated                     Term Frequency: 1         
Term: arefairly                      Term Frequency: 1         
Term: present                        Term Frequency: 1         
Term: datarefinements                Term Frequency: 1         
Term: alsoencouraged                 Term Frequency: 1         
Term: insightinto                    Term Frequency: 1         
Term: twoweek                        Term Frequency: 1         
Term: cover                          Term Frequency: 1         
Term: reflect                        Term Frequency: 1         
Term: refinement                     Term Frequency: 1         
Term: areable                        Term Frequency: 1         
Term: then860                        Term Frequency: 1         
Term: fact                           Term Frequency: 1         
Term: 8081.11                        Term Frequency: 1         
Term: 29.2                           Term Frequency: 1         
Term: free                           Term Frequency: 1         
Term: educatorsin                    Term Frequency: 1         
Term: showed                         Term Frequency: 1         
Term: ofsustainable                  Term Frequency: 1         
Term: ics                            Term Frequency: 1         
Term: comparingthe                   Term Frequency: 1         
Term: 2904                           Term Frequency: 1         
Term: please                         Term Frequency: 1         
Term: finding                        Term Frequency: 1         
Term: conceptualtheme                Term Frequency: 1         
Term: itwill                         Term Frequency: 1         
Term: sequential                     Term Frequency: 1         
Term: werevery                       Term Frequency: 1         
Term: calculating                    Term Frequency: 1         
Term: fair                           Term Frequency: 1         
Term: preparation                    Term Frequency: 1         
Term: transitiondiagram              Term Frequency: 1         
Term: onlycontribute                 Term Frequency: 1         
Term: conclu                         Term Frequency: 1         
Term: othercourses                   Term Frequency: 1         
Term: earlystudent                   Term Frequency: 1         
Term: ina                            Term Frequency: 1         
Term: quantity                       Term Frequency: 1         
Term: graduate                       Term Frequency: 1         
Term: thathave                       Term Frequency: 1         
Term: fairly                         Term Frequency: 1         
Term: percentile                     Term Frequency: 1         
Term: 809                            Term Frequency: 1         
Term: linked                         Term Frequency: 1         
Term: probabilistic                  Term Frequency: 1         
Term: students’switching             Term Frequency: 1         
Term: nine                           Term Frequency: 1         
Term: orclassroom                    Term Frequency: 1         
Term: repeating                      Term Frequency: 1         
Term: its                            Term Frequency: 1         
Term: ity                            Term Frequency: 1         
Term: anacknowledgement              Term Frequency: 1         
Term: choose                         Term Frequency: 1         
Term: 850                            Term Frequency: 1         
Term: identify                       Term Frequency: 1         
Term: partici                        Term Frequency: 1         
Term: 871                            Term Frequency: 1         
Term: coursematerial                 Term Frequency: 1         
Term: areinterested                  Term Frequency: 1         
Term: diagramsfrom                   Term Frequency: 1         
Term: isolating                      Term Frequency: 1         
Term: synthesis                      Term Frequency: 1         
Term: exploratoryinvestigation       Term Frequency: 1         
Term: thedistribution                Term Frequency: 1         
Term: maintained                     Term Frequency: 1         
Term: real                           Term Frequency: 1         
Term: collect                        Term Frequency: 1         
Term: blunt                          Term Frequency: 1         
Term: alsobe                         Term Frequency: 1         
Term: minute                         Term Frequency: 1         
Term: strated                        Term Frequency: 1         
Term: identification                 Term Frequency: 1         
Term: noting                         Term Frequency: 1         
Term: rightentry                     Term Frequency: 1         
Term: worth                          Term Frequency: 1         
Term: referto                        Term Frequency: 1         
Term: popular                        Term Frequency: 1         
Term: andassessment                  Term Frequency: 1         
Term: tothe                          Term Frequency: 1         
Term: thesetwo                       Term Frequency: 1         
Term: ofattrition                    Term Frequency: 1         
Term: repeated                       Term Frequency: 1         
Term: prereq                         Term Frequency: 1         
Term: either                         Term Frequency: 1         
Term: introduc                       Term Frequency: 1         
Term: signals                        Term Frequency: 1         
Term: hype                           Term Frequency: 1         
Term: whilethe                       Term Frequency: 1         
Term: studentswhen                   Term Frequency: 1         
Term: rely                           Term Frequency: 1         
Term: refined                        Term Frequency: 1         
Term: discussionthreads              Term Frequency: 1         
Term: 25,2013                        Term Frequency: 1         
Term: tinues                         Term Frequency: 1         
Term: 1752                           Term Frequency: 1         
Term: focussed                       Term Frequency: 1         
Term: influence                      Term Frequency: 1         
Term: sheds                          Term Frequency: 1         
Term: groupthe                       Term Frequency: 1         
Term: niques                         Term Frequency: 1         
Term: disengagement                  Term Frequency: 1         
Term: couldinclude                   Term Frequency: 1         
Term: highlight                      Term Frequency: 1         
Term: veloping                       Term Frequency: 1         
Term: coursestructures               Term Frequency: 1         
Term: seriesof                       Term Frequency: 1         
Term: ciples                         Term Frequency: 1         
Term: onlinecourses                  Term Frequency: 1         
Term: 916                            Term Frequency: 1         
Term: certificateof                  Term Frequency: 1         
Term: levelof                        Term Frequency: 1         
Term: somewhat                       Term Frequency: 1         
Term: representationtechniques       Term Frequency: 1         
Term: regressionmodel                Term Frequency: 1         
Term: 969                            Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: fromthese                      Term Frequency: 1         
Term: appealing                      Term Frequency: 1         
Term: 997                            Term Frequency: 1         
Term: terial                         Term Frequency: 1         
Term: thetime                        Term Frequency: 1         
Term: moregeneral                    Term Frequency: 1         
Term: attracted                      Term Frequency: 1         
Term: seenthat                       Term Frequency: 1         
Term: customized                     Term Frequency: 1         
Term: proportion                     Term Frequency: 1         
Term: amongother                     Term Frequency: 1         
Term: focuses                        Term Frequency: 1         
Term: interac                        Term Frequency: 1         
Term: world                          Term Frequency: 1         
Term: firstweek                      Term Frequency: 1         
Term: break                          Term Frequency: 1         
Term: comfort                        Term Frequency: 1         
Term: emerges                        Term Frequency: 1         
Term: ified                          Term Frequency: 1         
Term: percentilesomewhat             Term Frequency: 1         
Term: administrators                 Term Frequency: 1         
Term: oftemporal                     Term Frequency: 1         
Term: scores                         Term Frequency: 1         
Term: barcharts                      Term Frequency: 1         
Term: total                          Term Frequency: 1         
Term: macro                          Term Frequency: 1         
Term: interesting                    Term Frequency: 1         
Term: seethat                        Term Frequency: 1         
Term: elbow                          Term Frequency: 1         
Term: exhibit                        Term Frequency: 1         
Term: theimpact                      Term Frequency: 1         
Term: ableto                         Term Frequency: 1         
Term: structors                      Term Frequency: 1         
Term: orienteers                     Term Frequency: 1         
Term: studentgroup                   Term Frequency: 1         
Term: iteratively                    Term Frequency: 1         
Term: contexts                       Term Frequency: 1         
Term: scriptive                      Term Frequency: 1         
Term: differenttypes                 Term Frequency: 1         
Term: diagramsin                     Term Frequency: 1         
Term: subpopulations                 Term Frequency: 1         
Term: following                      Term Frequency: 1         
Term: culations                      Term Frequency: 1         
Term: haveaccess                     Term Frequency: 1         
Term: 1876                           Term Frequency: 1         
Term: seeing                         Term Frequency: 1         
Term: informed                       Term Frequency: 1         
Term: sity                           Term Frequency: 1         
Term: clearsimilarities              Term Frequency: 1         
Term: lead                           Term Frequency: 1         
Term: regards                        Term Frequency: 1         
Term: predictor                      Term Frequency: 1         
Term: andfeedback                    Term Frequency: 1         
Term: coursewith                     Term Frequency: 1         
Term: assessmentqualification        Term Frequency: 1         
Term: distributedfor                 Term Frequency: 1         
Term: learningand                    Term Frequency: 1         
Term: diagramsas                     Term Frequency: 1         
Term: informal                       Term Frequency: 1         
Term: thedata                        Term Frequency: 1         
Term: elect                          Term Frequency: 1         
Term: assessmentitem                 Term Frequency: 1         
Term: fiveand                        Term Frequency: 1         
Term: thank                          Term Frequency: 1         
Term: nowoffering                    Term Frequency: 1         
Term: pointline                      Term Frequency: 1         
Term: realized                       Term Frequency: 1         
Term: 3946n                          Term Frequency: 1         
Term: furtherour                     Term Frequency: 1         
Term: automata                       Term Frequency: 1         
Term: audittrail                     Term Frequency: 1         
Term: experiment                     Term Frequency: 1         
Term: implication                    Term Frequency: 1         
Term: toglean                        Term Frequency: 1         
Term: similarin                      Term Frequency: 1         
Term: transitionsmore                Term Frequency: 1         
Term: qual                           Term Frequency: 1         
Term: comparison                     Term Frequency: 1         
Term: linearly                       Term Frequency: 1         
Term: technique                      Term Frequency: 1         
Term: tional                         Term Frequency: 1         
Term: possibility                    Term Frequency: 1         
Term: studentsare                    Term Frequency: 1         
Term: activitiesin                   Term Frequency: 1         
Term: aredeemed                      Term Frequency: 1         
Term: researchcontribute             Term Frequency: 1         
Term: cluster                        Term Frequency: 1         
Term: pret                           Term Frequency: 1         
Term: toend                          Term Frequency: 1         
Term: pace                           Term Frequency: 1         
Term: does                           Term Frequency: 1         
Term: 1920                           Term Frequency: 1         
Term: trators                        Term Frequency: 1         
Term: forsome                        Term Frequency: 1         
Term: outcomesat                     Term Frequency: 1         
Term: involves                       Term Frequency: 1         
Term: employing                      Term Frequency: 1         
Term: involved                       Term Frequency: 1         
Term: overall                        Term Frequency: 1         
Term: fixed                          Term Frequency: 1         
Term: page                           Term Frequency: 1         
Term: full                           Term Frequency: 1         
Term: motivation                     Term Frequency: 1         
Term: enhance                        Term Frequency: 1         
Term: behindor                       Term Frequency: 1         
Term: clarifica                      Term Frequency: 1         
Term: markable                       Term Frequency: 1         
Term: forums                         Term Frequency: 1         
Term: 1983                           Term Frequency: 1         
Term: primary                        Term Frequency: 1         
Term: log                            Term Frequency: 1         
Term: thecumulative                  Term Frequency: 1         
Term: 1993                           Term Frequency: 1         
Term: 1999                           Term Frequency: 1         
Term: wealth                         Term Frequency: 1         
Term: means                          Term Frequency: 1         
Term: assessmentsis                  Term Frequency: 1         
Term: betweenvideos                  Term Frequency: 1         
Term: researchinto                   Term Frequency: 1         
Term: andperformance                 Term Frequency: 1         
Term: zone                           Term Frequency: 1         
Term: intro                          Term Frequency: 1         
Term: done                           Term Frequency: 1         
Term: developlearning                Term Frequency: 1         
Term: ample                          Term Frequency: 1         
Term: afew                           Term Frequency: 1         
Term: advocating                     Term Frequency: 1         
Term: constructs                     Term Frequency: 1         
Term: seeking                        Term Frequency: 1         
Term: bothcourses                    Term Frequency: 1         
Term: acrossthe                      Term Frequency: 1         
Term: lum                            Term Frequency: 1         
Term: tryingto                       Term Frequency: 1         
Term: path                           Term Frequency: 1         
Term: omitted                        Term Frequency: 1         
Term: theauthor                      Term Frequency: 1         
Term: collaborationsupported         Term Frequency: 1         
Term: adaptive                       Term Frequency: 1         
Term: similaritiesbetween            Term Frequency: 1         
Term: launching                      Term Frequency: 1         
Term: communitywith                  Term Frequency: 1         
Term: varied                         Term Frequency: 1         
Term: indicatestudents               Term Frequency: 1         
Term: papers                         Term Frequency: 1         
Term: human                          Term Frequency: 1         
Term: transitioning                  Term Frequency: 1         
Term: articles                       Term Frequency: 1         
Term: backgroundin                   Term Frequency: 1         
Term: keyconceptual                  Term Frequency: 1         
Term: inspecting                     Term Frequency: 1         
Term: edx’s                          Term Frequency: 1         
Term: field                          Term Frequency: 1         
Term: opens                          Term Frequency: 1         
Term: skip                           Term Frequency: 1         
Term: stamped                        Term Frequency: 1         
Term: 555n                           Term Frequency: 1         
Term: 12555n                         Term Frequency: 1         
Term: fees                           Term Frequency: 1         
Term: lists                          Term Frequency: 1         
Term: repeat                         Term Frequency: 1         
Term: intotheir                      Term Frequency: 1         
Term: met                            Term Frequency: 1         
Term: designers                      Term Frequency: 1         
Term: granted                        Term Frequency: 1         
Term: received                       Term Frequency: 1         
Term: quality                        Term Frequency: 1         
Term: consistently                   Term Frequency: 1         
Term: invested                       Term Frequency: 1         
Term: components                     Term Frequency: 1         
Term: andnon                         Term Frequency: 1         
Term: associated                     Term Frequency: 1         
Term: funded                         Term Frequency: 1         
Term: thatfor                        Term Frequency: 1         
Term: iterative                      Term Frequency: 1         
Term: allof                          Term Frequency: 1         
Term: amore                          Term Frequency: 1         
Term: studentsonly                   Term Frequency: 1         
Term: atthe                          Term Frequency: 1         
Term: pated                          Term Frequency: 1         
Term: ofmotivation                   Term Frequency: 1         
Term: recently                       Term Frequency: 1         
Term: tralian                        Term Frequency: 1         
Term: incredibly                     Term Frequency: 1         
Term: investigatedby                 Term Frequency: 1         
Term: relation                       Term Frequency: 1         
Term: doesindicate                   Term Frequency: 1         
Term: attempts                       Term Frequency: 1         
Term: still                          Term Frequency: 1         
Term: toward                         Term Frequency: 1         
Term: duction                        Term Frequency: 1         
Term: naturally                      Term Frequency: 1         
Term: revisit                        Term Frequency: 1         
Term: necessaryprerequisites         Term Frequency: 1         
Term: students’participation         Term Frequency: 1         
Term: sequence                       Term Frequency: 1         
Term: thesedata                      Term Frequency: 1         
Term: dataand                        Term Frequency: 1         
Term: analy                          Term Frequency: 1         
Term: ultimately                     Term Frequency: 1         
Term: unlim                          Term Frequency: 1         
Term: variable                       Term Frequency: 1         
Term: viewsand                       Term Frequency: 1         
Term: revised                        Term Frequency: 1         
Term: leading                        Term Frequency: 1         
Term: science                        Term Frequency: 1         
Term: statesindicate                 Term Frequency: 1         
Term: thestudent                     Term Frequency: 1         
Term: ferings                        Term Frequency: 1         
Term: decreases                      Term Frequency: 1         
Term: eager                          Term Frequency: 1         
Term: clearlyillustrate              Term Frequency: 1         
Term: typicallyvisualized            Term Frequency: 1         
Term: wasconducted                   Term Frequency: 1         
Term: usefultemporal                 Term Frequency: 1         
Term: unlikethe                      Term Frequency: 1         
Term: optimizationhttps              Term Frequency: 1         
Term: capabilities                   Term Frequency: 1         
Term: aboutstudents                  Term Frequency: 1         
Term: ourknowledge                   Term Frequency: 1         
Term: thousands                      Term Frequency: 1         
Term: betweenthe                     Term Frequency: 1         
Term: driven                         Term Frequency: 1         
Term: providedby                     Term Frequency: 1         
Term: 3357n                          Term Frequency: 1         
Term: representations                Term Frequency: 1         
Term: inves                          Term Frequency: 1         
Term: becausetheir                   Term Frequency: 1         
Term: tors                           Term Frequency: 1         
Term: around                         Term Frequency: 1         
Term: iors                           Term Frequency: 1         
Term: shift                          Term Frequency: 1         
Term: professional                   Term Frequency: 1         
Term: interdisciplinaryresearch      Term Frequency: 1         
Term: weightedtransitions            Term Frequency: 1         
Term: ofinteraction                  Term Frequency: 1         
Term: expectations                   Term Frequency: 1         
Term: peerassessment                 Term Frequency: 1         
Term: refinements                    Term Frequency: 1         
Term: documents                      Term Frequency: 1         
Term: granular                       Term Frequency: 1         
Term: weekstudents                   Term Frequency: 1         
Term: involving                      Term Frequency: 1         
Term: discontinuing                  Term Frequency: 1         
Term: modeof                         Term Frequency: 1         
Term: topicsrequiring                Term Frequency: 1         
Term: contextual                     Term Frequency: 1         
Term: histogramsto                   Term Frequency: 1         
Term: criteria                       Term Frequency: 1         
Term: andto                          Term Frequency: 1         
Term: give                           Term Frequency: 1         
Term: andinterventions               Term Frequency: 1         
Term: explicitly                     Term Frequency: 1         
Term: theinaugural                   Term Frequency: 1         
Term: themes.of                      Term Frequency: 1         
Term: ratherthan                     Term Frequency: 1         
Term: board                          Term Frequency: 1         
Term: 3832n                          Term Frequency: 1         
Term: constantly                     Term Frequency: 1         
Term: earned                         Term Frequency: 1         
Term: otherwise                      Term Frequency: 1         
Term: goback                         Term Frequency: 1         
Term: investi                        Term Frequency: 1         
Term: macroeconomicshttps            Term Frequency: 1         
Term: alone                          Term Frequency: 1         
Term: approaches                     Term Frequency: 1         
Term: user                           Term Frequency: 1         
Term: theapproach                    Term Frequency: 1         
Term: withincurriculum               Term Frequency: 1         
Term: assistthe                      Term Frequency: 1         
Term: search                         Term Frequency: 1         
Term: innovation                     Term Frequency: 1         
Term: thanthe                        Term Frequency: 1         
Term: meaningful                     Term Frequency: 1         
Term: ofabundance                    Term Frequency: 1         
Term: transitionsexit                Term Frequency: 1         
Term: patternsof                     Term Frequency: 1         
Term: cancontribute                  Term Frequency: 1         
Term: highlighting                   Term Frequency: 1         
Term: class                          Term Frequency: 1         
Term: orrepublish                    Term Frequency: 1         
Term: threeother                     Term Frequency: 1         
Term: willonly                       Term Frequency: 1         
Term: counted                        Term Frequency: 1         
Term: significantly                  Term Frequency: 1         
Term: basedon                        Term Frequency: 1         
Term: textinside                     Term Frequency: 1         
Term: assign                         Term Frequency: 1         
Term: ministrators                   Term Frequency: 1         
Term: aniterative                    Term Frequency: 1         
Term: drag                           Term Frequency: 1         
Term: implementations                Term Frequency: 1         
Term: generally                      Term Frequency: 1         
Term: ofe                            Term Frequency: 1         
Term: exploring                      Term Frequency: 1         
Term: edge                           Term Frequency: 1         
Term: chosen                         Term Frequency: 1         
Term: educationalexperiences         Term Frequency: 1         
Term: lytic                          Term Frequency: 1         
Term: thepaper                       Term Frequency: 1         
Term: includ                         Term Frequency: 1         
Term: issomewhat                     Term Frequency: 1         
Term: students’patterns              Term Frequency: 1         
Term: sualizations                   Term Frequency: 1         
Term: testcould                      Term Frequency: 1         
Term: region                         Term Frequency: 1         
Term: specificvariables              Term Frequency: 1         
Term: ofiterative                    Term Frequency: 1         
Term: cases                          Term Frequency: 1         
Term: gramming                       Term Frequency: 1         
Term: proportions                    Term Frequency: 1         
Term: come                           Term Frequency: 1         
Term: exist                          Term Frequency: 1         
Term: examples                       Term Frequency: 1         
Term: elbowreflects                  Term Frequency: 1         
Term: 15555n                         Term Frequency: 1         
Term: throughthe                     Term Frequency: 1         
Term: givenstate                     Term Frequency: 1         
Term: evidenced                      Term Frequency: 1         
Term: capacity                       Term Frequency: 1         
Term: copy                           Term Frequency: 1         
Term: togram                         Term Frequency: 1         
Term: connecting                     Term Frequency: 1         
Term: dashed                         Term Frequency: 1         
Term: learningactivities             Term Frequency: 1         
Term: seductive                      Term Frequency: 1         
Term: analysesof                     Term Frequency: 1         
Term: proposed                       Term Frequency: 1         
