Term: students                       Term Frequency: 55        
Term: femaleand                      Term Frequency: 1         
Term: contribute                     Term Frequency: 1         
Term: why                            Term Frequency: 1         
Term: whichwe                        Term Frequency: 1         
Term: designed                       Term Frequency: 1         
Term: upinterview                    Term Frequency: 1         
Term: various                        Term Frequency: 1         
Term: integrates                     Term Frequency: 1         
Term: extent                         Term Frequency: 1         
Term: interdependentclass            Term Frequency: 1         
Term: 2664                           Term Frequency: 1         
Term: addition                       Term Frequency: 1         
Term: ad                             Term Frequency: 1         
Term: ap                             Term Frequency: 1         
Term: extend                         Term Frequency: 1         
Term: opmental                       Term Frequency: 1         
Term: tocompare                      Term Frequency: 1         
Term: plete                          Term Frequency: 1         
Term: ordering                       Term Frequency: 1         
Term: symbolicrepresentations        Term Frequency: 1         
Term: search                         Term Frequency: 1         
Term: differencewas                  Term Frequency: 1         
Term: lasted                         Term Frequency: 1         
Term: cy                             Term Frequency: 1         
Term: cludes                         Term Frequency: 1         
Term: de                             Term Frequency: 1         
Term: fore                           Term Frequency: 1         
Term: suffi                          Term Frequency: 1         
Term: vances                         Term Frequency: 1         
Term: ex                             Term Frequency: 1         
Term: 5.1                            Term Frequency: 1         
Term: 5.2                            Term Frequency: 1         
Term: 5.3                            Term Frequency: 1         
Term: fe                             Term Frequency: 1         
Term: random                         Term Frequency: 1         
Term: skill                          Term Frequency: 1         
Term: trouble                        Term Frequency: 1         
Term: digital                        Term Frequency: 1         
Term: publish                        Term Frequency: 1         
Term: he                             Term Frequency: 1         
Term: presents                       Term Frequency: 1         
Term: easily                         Term Frequency: 1         
Term: likely                         Term Frequency: 1         
Term: moreaccessible                 Term Frequency: 1         
Term: acces                          Term Frequency: 1         
Term: teachersintegrate              Term Frequency: 1         
Term: involvedconverting             Term Frequency: 1         
Term: second                         Term Frequency: 1         
Term: corresponded                   Term Frequency: 1         
Term: ordergroups                    Term Frequency: 1         
Term: limit                          Term Frequency: 1         
Term: ducted                         Term Frequency: 1         
Term: chosen                         Term Frequency: 1         
Term: entry                          Term Frequency: 1         
Term: head                           Term Frequency: 1         
Term: considerable                   Term Frequency: 1         
Term: actionableinstructional        Term Frequency: 1         
Term: experiencedthe                 Term Frequency: 1         
Term: determine                      Term Frequency: 1         
Term: families                       Term Frequency: 1         
Term: mathematicsclasses             Term Frequency: 1         
Term: withoutunderstanding           Term Frequency: 1         
Term: smallset                       Term Frequency: 1         
Term: old                            Term Frequency: 1         
Term: them                           Term Frequency: 1         
Term: portable                       Term Frequency: 1         
Term: student’sindividual            Term Frequency: 1         
Term: programfor                     Term Frequency: 1         
Term: alytics                        Term Frequency: 1         
Term: concepts                       Term Frequency: 1         
Term: manipulativesto                Term Frequency: 1         
Term: fourths                        Term Frequency: 1         
Term: masterthe                      Term Frequency: 1         
Term: 3cases                         Term Frequency: 1         
Term: analyzed                       Term Frequency: 1         
Term: perfor                         Term Frequency: 1         
Term: islike                         Term Frequency: 1         
Term: separate                       Term Frequency: 1         
Term: usedata                        Term Frequency: 1         
Term: reasonable                     Term Frequency: 1         
Term: incorrectly                    Term Frequency: 1         
Term: studentsfrom                   Term Frequency: 1         
Term: changes                        Term Frequency: 1         
Term: misconception                  Term Frequency: 1         
Term: andtwo                         Term Frequency: 1         
Term: previous                       Term Frequency: 1         
Term: memorized                      Term Frequency: 1         
Term: beyond                         Term Frequency: 1         
Term: terms                          Term Frequency: 1         
Term: inconclusive                   Term Frequency: 1         
Term: exist                          Term Frequency: 1         
Term: confounded                     Term Frequency: 1         
Term: neededto                       Term Frequency: 1         
Term: course                         Term Frequency: 1         
Term: rectangular                    Term Frequency: 1         
Term: copy                           Term Frequency: 1         
Term: aninteractive                  Term Frequency: 1         
Term: help                           Term Frequency: 1         
Term: understandingof                Term Frequency: 1         
Term: you’vegot                      Term Frequency: 1         
Term: own                            Term Frequency: 1         
Term: hosted                         Term Frequency: 1         
Term: tives                          Term Frequency: 1         
Term: ofhigher                       Term Frequency: 1         
Term: containstwo                    Term Frequency: 1         
Term: teacherrequired                Term Frequency: 1         
Term: equivalentsof                  Term Frequency: 1         
Term: decimalequivalent              Term Frequency: 1         
Term: servers                        Term Frequency: 1         
Term: organize                       Term Frequency: 1         
Term: observations                   Term Frequency: 1         
Term: thesame                        Term Frequency: 1         
Term: insteadthat                    Term Frequency: 1         
Term: follow                         Term Frequency: 1         
Term: methodof                       Term Frequency: 1         
Term: intend                         Term Frequency: 1         
Term: imals                          Term Frequency: 1         
Term: introduces                     Term Frequency: 1         
Term: your                           Term Frequency: 1         
Term: introduced                     Term Frequency: 1         
Term: orincomplete                   Term Frequency: 1         
Term: designchanges                  Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: combines                       Term Frequency: 1         
Term: blue                           Term Frequency: 1         
Term: pratice                        Term Frequency: 1         
Term: novel                          Term Frequency: 1         
Term: showedthat                     Term Frequency: 1         
Term: got                            Term Frequency: 1         
Term: rearrange                      Term Frequency: 1         
Term: researchersultimately          Term Frequency: 1         
Term: par                            Term Frequency: 1         
Term: area                           Term Frequency: 1         
Term: lack                           Term Frequency: 1         
Term: revise                         Term Frequency: 1         
Term: weneed                         Term Frequency: 1         
Term: theseperformance               Term Frequency: 1         
Term: remove                         Term Frequency: 1         
Term: thesecases                     Term Frequency: 1         
Term: focus                          Term Frequency: 1         
Term: discussat                      Term Frequency: 1         
Term: entire                         Term Frequency: 1         
Term: drivenschool                   Term Frequency: 1         
Term: understand                     Term Frequency: 1         
Term: ever                           Term Frequency: 1         
Term: ular                           Term Frequency: 1         
Term: larger                         Term Frequency: 1         
Term: hundred                        Term Frequency: 1         
Term: particularly                   Term Frequency: 1         
Term: researchprocess                Term Frequency: 1         
Term: whether                        Term Frequency: 1         
Term: pedagogical                    Term Frequency: 1         
Term: basic                          Term Frequency: 1         
Term: toorder                        Term Frequency: 1         
Term: policies                       Term Frequency: 1         
Term: theimportance                  Term Frequency: 1         
Term: intended                       Term Frequency: 1         
Term: collectedfrom                  Term Frequency: 1         
Term: discussion                     Term Frequency: 1         
Term: codedand                       Term Frequency: 1         
Term: buta                           Term Frequency: 1         
Term: sophisticated                  Term Frequency: 1         
Term: pos                            Term Frequency: 1         
Term: gives                          Term Frequency: 1         
Term: receive                        Term Frequency: 1         
Term: summarized                     Term Frequency: 1         
Term: standing                       Term Frequency: 1         
Term: includes48                     Term Frequency: 1         
Term: last                           Term Frequency: 1         
Term: dx.doi.org                     Term Frequency: 1         
Term: updated                        Term Frequency: 1         
Term: vided                          Term Frequency: 1         
Term: manipula                       Term Frequency: 1         
Term: asking                         Term Frequency: 1         
Term: toadd                          Term Frequency: 1         
Term: early                          Term Frequency: 1         
Term: overview                       Term Frequency: 1         
Term: ofdifficulty                   Term Frequency: 1         
Term: comparetwo                     Term Frequency: 1         
Term: workspaceon                    Term Frequency: 1         
Term: circles                        Term Frequency: 1         
Term: identifier                     Term Frequency: 1         
Term: dynamically                    Term Frequency: 1         
Term: fractionsproblems              Term Frequency: 1         
Term: classrooms                     Term Frequency: 1         
Term: thatteachers                   Term Frequency: 1         
Term: valuable                       Term Frequency: 1         
Term: developmentproject             Term Frequency: 1         
Term: studentswho                    Term Frequency: 1         
Term: ways                           Term Frequency: 1         
Term: clicking                       Term Frequency: 1         
Term: choice                         Term Frequency: 1         
Term: before                         Term Frequency: 1         
Term: his                            Term Frequency: 1         
Term: bear                           Term Frequency: 1         
Term: tapping                        Term Frequency: 1         
Term: teacherscan                    Term Frequency: 1         
Term: usingthe                       Term Frequency: 1         
Term: importantcomponent             Term Frequency: 1         
Term: point                          Term Frequency: 1         
Term: 2567574.2567628                Term Frequency: 1         
Term: mostly                         Term Frequency: 1         
Term: individualstudents             Term Frequency: 1         
Term: tocorrectly                    Term Frequency: 1         
Term: predictable                    Term Frequency: 1         
Term: representshow                  Term Frequency: 1         
Term: noticeable                     Term Frequency: 1         
Term: meet                           Term Frequency: 1         
Term: infor                          Term Frequency: 1         
Term: answerto                       Term Frequency: 1         
Term: correctly                      Term Frequency: 1         
Term: ignored                        Term Frequency: 1         
Term: numberdominance                Term Frequency: 1         
Term: enactment                      Term Frequency: 1         
Term: whenanswering                  Term Frequency: 1         
Term: session                        Term Frequency: 1         
Term: 2010                           Term Frequency: 1         
Term: primarily                      Term Frequency: 1         
Term: 2008                           Term Frequency: 1         
Term: 2006                           Term Frequency: 1         
Term: 2004                           Term Frequency: 1         
Term: 2003                           Term Frequency: 1         
Term: 2002                           Term Frequency: 1         
Term: notice                         Term Frequency: 1         
Term: thisinterview                  Term Frequency: 1         
Term: owned                          Term Frequency: 1         
Term: piecesor                       Term Frequency: 1         
Term: analyzedthe                    Term Frequency: 1         
Term: levellies                      Term Frequency: 1         
Term: interviewdiffered              Term Frequency: 1         
Term: willultimately                 Term Frequency: 1         
Term: deliver                        Term Frequency: 1         
Term: together                       Term Frequency: 1         
Term: within                         Term Frequency: 1         
Term: gathered                       Term Frequency: 1         
Term: positive                       Term Frequency: 1         
Term: aboutthese                     Term Frequency: 1         
Term: projectcurriculum              Term Frequency: 1         
Term: solution                       Term Frequency: 1         
Term: experiences                    Term Frequency: 1         
Term: since                          Term Frequency: 1         
Term: best                           Term Frequency: 1         
Term: foreach                        Term Frequency: 1         
Term: algorithmic                    Term Frequency: 1         
Term: student’sability               Term Frequency: 1         
Term: probing                        Term Frequency: 1         
Term: processes                      Term Frequency: 1         
Term: repre                          Term Frequency: 1         
Term: master                         Term Frequency: 1         
Term: opinions                       Term Frequency: 1         
Term: processing                     Term Frequency: 1         
Term: applicationfor                 Term Frequency: 1         
Term: fact                           Term Frequency: 1         
Term: collecting                     Term Frequency: 1         
Term: tohave                         Term Frequency: 1         
Term: impacted                       Term Frequency: 1         
Term: ofdecision                     Term Frequency: 1         
Term: answeringother                 Term Frequency: 1         
Term: showed                         Term Frequency: 1         
Term: researcherscompiled            Term Frequency: 1         
Term: learningdisabilities           Term Frequency: 1         
Term: thinkthe                       Term Frequency: 1         
Term: answered                       Term Frequency: 1         
Term: jority                         Term Frequency: 1         
Term: decimals                       Term Frequency: 1         
Term: discussions                    Term Frequency: 1         
Term: quantita                       Term Frequency: 1         
Term: thepost                        Term Frequency: 1         
Term: briefly                        Term Frequency: 1         
Term: reduces                        Term Frequency: 1         
Term: demonstrated                   Term Frequency: 1         
Term: comma                          Term Frequency: 1         
Term: cannot                         Term Frequency: 1         
Term: tobuild                        Term Frequency: 1         
Term: minority                       Term Frequency: 1         
Term: struggles                      Term Frequency: 1         
Term: correctmodels                  Term Frequency: 1         
Term: solving                        Term Frequency: 1         
Term: thatallows                     Term Frequency: 1         
Term: public                         Term Frequency: 1         
Term: track                          Term Frequency: 1         
Term: value                          Term Frequency: 1         
Term: constructed                    Term Frequency: 1         
Term: score                          Term Frequency: 1         
Term: thatwere                       Term Frequency: 1         
Term: froma                          Term Frequency: 1         
Term: entireclass                    Term Frequency: 1         
Term: learningtrajectories           Term Frequency: 1         
Term: itively                        Term Frequency: 1         
Term: studentsthen                   Term Frequency: 1         
Term: showedthe                      Term Frequency: 1         
Term: chosefour                      Term Frequency: 1         
Term: enhancedlearning               Term Frequency: 1         
Term: orclassroom                    Term Frequency: 1         
Term: red                            Term Frequency: 1         
Term: reg                            Term Frequency: 1         
Term: intuition                      Term Frequency: 1         
Term: add                            Term Frequency: 1         
Term: constructive                   Term Frequency: 1         
Term: income                         Term Frequency: 1         
Term: easyrelative                   Term Frequency: 1         
Term: smallest                       Term Frequency: 1         
Term: prevent                        Term Frequency: 1         
Term: previously                     Term Frequency: 1         
Term: peared                         Term Frequency: 1         
Term: identify                       Term Frequency: 1         
Term: improvement                    Term Frequency: 1         
Term: years                          Term Frequency: 1         
Term: resented                       Term Frequency: 1         
Term: notedthat                      Term Frequency: 1         
Term: tributed                       Term Frequency: 1         
Term: aim                            Term Frequency: 1         
Term: decisions                      Term Frequency: 1         
Term: future                         Term Frequency: 1         
Term: cita                           Term Frequency: 1         
Term: ofusing                        Term Frequency: 1         
Term: implemented                    Term Frequency: 1         
Term: already                        Term Frequency: 1         
Term: touch                          Term Frequency: 1         
Term: real                           Term Frequency: 1         
Term: application                    Term Frequency: 1         
Term: thebeginning                   Term Frequency: 1         
Term: specificmisconceptions         Term Frequency: 1         
Term: the78skill                     Term Frequency: 1         
Term: lessonsthat                    Term Frequency: 1         
Term: readfrom                       Term Frequency: 1         
Term: portance                       Term Frequency: 1         
Term: clinicalteaching               Term Frequency: 1         
Term: teacher’s                      Term Frequency: 1         
Term: tactic                         Term Frequency: 1         
Term: increases                      Term Frequency: 1         
Term: problemsincorrectly            Term Frequency: 1         
Term: where                          Term Frequency: 1         
Term: broader                        Term Frequency: 1         
Term: describes                      Term Frequency: 1         
Term: tothe                          Term Frequency: 1         
Term: curriculawith                  Term Frequency: 1         
Term: itbe                           Term Frequency: 1         
Term: determinedthat                 Term Frequency: 1         
Term: significant                    Term Frequency: 1         
Term: devel                          Term Frequency: 1         
Term: situated                       Term Frequency: 1         
Term: utilized                       Term Frequency: 1         
Term: report.vidual                  Term Frequency: 1         
Term: whilethe                       Term Frequency: 1         
Term: interviewedwas                 Term Frequency: 1         
Term: thepre                         Term Frequency: 1         
Term: theordering                    Term Frequency: 1         
Term: cate                           Term Frequency: 1         
Term: specificallytailor             Term Frequency: 1         
Term: lessonsfor                     Term Frequency: 1         
Term: connections                    Term Frequency: 1         
Term: displaysboth                   Term Frequency: 1         
Term: most                           Term Frequency: 1         
Term: database                       Term Frequency: 1         
Term: profit                         Term Frequency: 1         
Term: enough                         Term Frequency: 1         
Term: summaryformat                  Term Frequency: 1         
Term: qualitativedata                Term Frequency: 1         
Term: accurately                     Term Frequency: 1         
Term: proves                         Term Frequency: 1         
Term: sixth                          Term Frequency: 1         
Term: proved                         Term Frequency: 1         
Term: sen                            Term Frequency: 1         
Term: compared                       Term Frequency: 1         
Term: difficulties                   Term Frequency: 1         
Term: diagnose                       Term Frequency: 1         
Term: nance                          Term Frequency: 1         
Term: searcher                       Term Frequency: 1         
Term: impeding                       Term Frequency: 1         
Term: tervention                     Term Frequency: 1         
Term: helps                          Term Frequency: 1         
Term: little                         Term Frequency: 1         
Term: sources                        Term Frequency: 1         
Term: captured                       Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: views                          Term Frequency: 1         
Term: studentscompleted              Term Frequency: 1         
Term: summaries                      Term Frequency: 1         
Term: advanced                       Term Frequency: 1         
Term: recommendation                 Term Frequency: 1         
Term: todetermine                    Term Frequency: 1         
Term: large                          Term Frequency: 1         
Term: bottomnumber                   Term Frequency: 1         
Term: viewed                         Term Frequency: 1         
Term: thered                         Term Frequency: 1         
Term: symbolsfrom                    Term Frequency: 1         
Term: improvements                   Term Frequency: 1         
Term: several                        Term Frequency: 1         
Term: directly                       Term Frequency: 1         
Term: level                          Term Frequency: 1         
Term: behind                         Term Frequency: 1         
Term: what’s                         Term Frequency: 1         
Term: box                            Term Frequency: 1         
Term: plays                          Term Frequency: 1         
Term: assignedto                     Term Frequency: 1         
Term: shaded                         Term Frequency: 1         
Term: 106                            Term Frequency: 1         
Term: upper                          Term Frequency: 1         
Term: remaining                      Term Frequency: 1         
Term: ableto                         Term Frequency: 1         
Term: sum                            Term Frequency: 1         
Term: tual                           Term Frequency: 1         
Term: makes                          Term Frequency: 1         
Term: steptowards                    Term Frequency: 1         
Term: generate                       Term Frequency: 1         
Term: especially                     Term Frequency: 1         
Term: demonstrate                    Term Frequency: 1         
Term: records                        Term Frequency: 1         
Term: idea                           Term Frequency: 1         
Term: educationalresearch            Term Frequency: 1         
Term: successful                     Term Frequency: 1         
Term: preclude                       Term Frequency: 1         
Term: theother                       Term Frequency: 1         
Term: review                         Term Frequency: 1         
Term: intact                         Term Frequency: 1         
Term: testand                        Term Frequency: 1         
Term: substantially                  Term Frequency: 1         
Term: theanalytics                   Term Frequency: 1         
Term: explainwhy                     Term Frequency: 1         
Term: alsonoted                      Term Frequency: 1         
Term: feature                        Term Frequency: 1         
Term: cient                          Term Frequency: 1         
Term: suggest                        Term Frequency: 1         
Term: expect                         Term Frequency: 1         
Term: highlights                     Term Frequency: 1         
Term: assess                         Term Frequency: 1         
Term: responses                      Term Frequency: 1         
Term: inways                         Term Frequency: 1         
Term: developfor                     Term Frequency: 1         
Term: beforeclass                    Term Frequency: 1         
Term: theblue                        Term Frequency: 1         
Term: distinct                       Term Frequency: 1         
Term: viewsof                        Term Frequency: 1         
Term: match                          Term Frequency: 1         
Term: distributedfor                 Term Frequency: 1         
Term: methodologythat                Term Frequency: 1         
Term: FactorsKeywordsvirtual         Term Frequency: 0         
Term: A                              Term Frequency: 0         
Term: C                              Term Frequency: 0         
Term: D                              Term Frequency: 0         
Term: E                              Term Frequency: 0         
Term: G                              Term Frequency: 0         
Term: I                              Term Frequency: 0         
Term: J                              Term Frequency: 0         
Term: K                              Term Frequency: 0         
Term: L                              Term Frequency: 0         
Term: M                              Term Frequency: 0         
Term: P                              Term Frequency: 0         
Term: R                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: Institute                      Term Frequency: 0         
Term: T                              Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: fiveResearcher                 Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: TELEinto                       Term Frequency: 0         
Term: Light                          Term Frequency: 0         
Term: fractions.If                   Term Frequency: 0         
Term: Computers                      Term Frequency: 0         
Term: processing.For                 Term Frequency: 0         
Term: UniversityPress                Term Frequency: 0         
Term: HasselbringVanderbilt          Term Frequency: 0         
Term: DescriptorsK                   Term Frequency: 0         
Term: research.Categories            Term Frequency: 0         
Term: andL                           Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: And                            Term Frequency: 0         
Term: buttons.Students               Term Frequency: 0         
Term: Cobb                           Term Frequency: 0         
Term: They                           Term Frequency: 0         
Term: concepts.When                  Term Frequency: 0         
Term: There                          Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: 2Despite                       Term Frequency: 0         
Term: These                          Term Frequency: 0         
Term: College                        Term Frequency: 0         
Term: vanderbilt.eduBrian            Term Frequency: 0         
Term: U.S.A.brian.sulcer             Term Frequency: 0         
Term: Computer                       Term Frequency: 0         
Term: MendiburoVanderbilt            Term Frequency: 0         
Term: Like                           Term Frequency: 0         
Term: Becausethe                     Term Frequency: 0         
Term: York                           Term Frequency: 0         
Term: Data                           Term Frequency: 0         
Term: Initialfraction                Term Frequency: 0         
Term: bottomIn                       Term Frequency: 0         
Term: THE                            Term Frequency: 0         
Term: She                            Term Frequency: 0         
Term: Interaction                    Term Frequency: 0         
Term: fractionsproblems.The          Term Frequency: 0         
Term: Because                        Term Frequency: 0         
Term: University                     Term Frequency: 0         
Term: 3During                        Term Frequency: 0         
Term: U.S                            Term Frequency: 0         
Term: Confrey                        Term Frequency: 0         
Term: CLZ                            Term Frequency: 0         
Term: USACopyright                   Term Frequency: 0         
Term: Educational                    Term Frequency: 0         
Term: March                          Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: Orderand                       Term Frequency: 0         
Term: Time                           Term Frequency: 0         
Term: Zones                          Term Frequency: 0         
Term: Okay                           Term Frequency: 0         
Term: Can                            Term Frequency: 0         
Term: implementedFigure              Term Frequency: 0         
Term: June                           Term Frequency: 0         
Term: Linking                        Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: Aconceptual                    Term Frequency: 0         
Term: At                             Term Frequency: 0         
Term: first.Researcher               Term Frequency: 0         
Term: Behr                           Term Frequency: 0         
Term: During                         Term Frequency: 0         
Term: fraction.Student               Term Frequency: 0         
Term: GrantR305A100110               Term Frequency: 0         
Term: interview.A                    Term Frequency: 0         
Term: IN                             Term Frequency: 0         
Term: Student                        Term Frequency: 0         
Term: Wachsmuth                      Term Frequency: 0         
Term: If                             Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: It                             Term Frequency: 0         
Term: USA                            Term Frequency: 0         
Term: Brunner                        Term Frequency: 0         
Term: ZONESThe                       Term Frequency: 0         
Term: Rather                         Term Frequency: 0         
Term: Journal                        Term Frequency: 0         
Term: recorded.The                   Term Frequency: 0         
Term: thirdsResearcher               Term Frequency: 0         
Term: NY                             Term Frequency: 0         
Term: OF                             Term Frequency: 0         
Term: Record                         Term Frequency: 0         
Term: No                             Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: Of                             Term Frequency: 0         
Term: Oh                             Term Frequency: 0         
Term: On                             Term Frequency: 0         
Term: Disessa                        Term Frequency: 0         
Term: SD                             Term Frequency: 0         
Term: Figure                         Term Frequency: 0         
Term: TN                             Term Frequency: 0         
Term: So                             Term Frequency: 0         
Term: To                             Term Frequency: 0         
Term: Evaluation                     Term Frequency: 0         
Term: Uh                             Term Frequency: 0         
Term: Um                             Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: Improved                       Term Frequency: 0         
Term: was                            Term Frequency: 0         
Term: We                             Term Frequency: 0         
Term: Five                           Term Frequency: 0         
Term: study.After                    Term Frequency: 0         
Term: Teachers                       Term Frequency: 0         
Term: Research                       Term Frequency: 0         
Term: halfResearcher                 Term Frequency: 0         
Term: Ingram                         Term Frequency: 0         
Term: vanderbilt.eduTed              Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: use.The                        Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: Post                           Term Frequency: 0         
Term: Although                       Term Frequency: 0         
Term: inMathematics                  Term Frequency: 0         
Term: if                             Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: Sciences                       Term Frequency: 0         
Term: threeResearcher                Term Frequency: 0         
Term: Educa                          Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: no                             Term Frequency: 0         
Term: Tennessee                      Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: RESULTSOn                      Term Frequency: 0         
Term: confusedResearcher             Term Frequency: 0         
Term: they                           Term Frequency: 0         
Term: then                           Term Frequency: 0         
Term: DESCRIPTION                    Term Frequency: 0         
Term: users.The                      Term Frequency: 0         
Term: to                             Term Frequency: 0         
Term: 1The                           Term Frequency: 0         
Term: this                           Term Frequency: 0         
Term: Request                        Term Frequency: 0         
Term: U.S.A.t.hasselbring            Term Frequency: 0         
Term: practice.Teachers              Term Frequency: 0         
Term: LEARNING                       Term Frequency: 0         
Term: MathematicsEducation           Term Frequency: 0         
Term: Both                           Term Frequency: 0         
Term: these                          Term Frequency: 0         
Term: Oncewe                         Term Frequency: 0         
Term: thanACM                        Term Frequency: 0         
Term: Press                          Term Frequency: 0         
Term: INTRODUCTIONIn                 Term Frequency: 0         
Term: with                           Term Frequency: 0         
Term: there                          Term Frequency: 0         
Term: Vanderbilt                     Term Frequency: 0         
Term: New                            Term Frequency: 0         
Term: However                        Term Frequency: 0         
Term: Three                          Term Frequency: 0         
Term: Schauble                       Term Frequency: 0         
Term: making.In                      Term Frequency: 0         
Term: Would                          Term Frequency: 0         
Term: fifthWe                        Term Frequency: 0         
Term: CLASS                          Term Frequency: 0         
Term: Indianapolis                   Term Frequency: 0         
Term: Sample                         Term Frequency: 0         
Term: Development                    Term Frequency: 0         
Term: Lehrer                         Term Frequency: 0         
Term: ACKNOWLEDGMENTSThis            Term Frequency: 0         
Term: Proximal                       Term Frequency: 0         
Term: their                          Term Frequency: 0         
Term: Fig                            Term Frequency: 0         
Term: improvement.The                Term Frequency: 0         
Term: Design                         Term Frequency: 0         
Term: Theresearcher                  Term Frequency: 0         
Term: For                            Term Frequency: 0         
Term: Acomparison                    Term Frequency: 0         
Term: TELEto                         Term Frequency: 0         
Term: Copyrights                     Term Frequency: 0         
Term: Human                          Term Frequency: 0         
Term: Japanese                       Term Frequency: 0         
Term: Practice                       Term Frequency: 0         
Term: Mandinach                      Term Frequency: 0         
Term: I’m                            Term Frequency: 0         
Term: Lesh                           Term Frequency: 0         
Term: TELE.The                       Term Frequency: 0         
Term: TermsMeasurement               Term Frequency: 0         
Term: Each                           Term Frequency: 0         
Term: Department                     Term Frequency: 0         
Term: Permission                     Term Frequency: 0         
Term: Traces                         Term Frequency: 0         
Term: Itwould                        Term Frequency: 0         
Term: One                            Term Frequency: 0         
Term: Thestudy                       Term Frequency: 0         
Term: Learning                       Term Frequency: 0         
Term: SYSTEMThe                      Term Frequency: 0         
Term: UniversityNashville            Term Frequency: 0         
Term: theHALF                        Term Frequency: 0         
Term: SulcerVanderbilt               Term Frequency: 0         
Term: thirdResearcher                Term Frequency: 0         
Term: low:Student                    Term Frequency: 0         
Term: inEducationGeneral             Term Frequency: 0         
Term: Louis                          Term Frequency: 0         
Term: Zone                           Term Frequency: 0         
Term: HALF                           Term Frequency: 0         
Term: AnalyticsMaria                 Term Frequency: 0         
Term: Mind                           Term Frequency: 0         
Term: making:Barriers                Term Frequency: 0         
Term: Term                           Term Frequency: 0         
Term: Murata                         Term Frequency: 0         
Term: Harvard                        Term Frequency: 0         
Term: vanderbilt.eduABSTRACTIn       Term Frequency: 0         
Term: program.In                     Term Frequency: 0         
Term: interface.Figure               Term Frequency: 0         
Term: Fractions                      Term Frequency: 0         
Term: delMas                         Term Frequency: 0         
Term: Vygotsky                       Term Frequency: 0         
Term: GoalsRather                    Term Frequency: 0         
Term: and                            Term Frequency: 0         
Term: REFERENCES                     Term Frequency: 0         
Term: four.The                       Term Frequency: 0         
Term: Students                       Term Frequency: 0         
Term: are                            Term Frequency: 0         
Term: 79Figure                       Term Frequency: 0         
Term: Learn                          Term Frequency: 0         
Term: Permissions                    Term Frequency: 0         
Term: IES                            Term Frequency: 0         
Term: Long                           Term Frequency: 0         
Term: Class                          Term Frequency: 0         
Term: Student2                       Term Frequency: 0         
Term: CONCLUSIONSThis                Term Frequency: 0         
Term: U.S.A.maria.mendiburo          Term Frequency: 0         
Term: Weaim                          Term Frequency: 0         
Term: TELE                           Term Frequency: 0         
Term: test.Prior                     Term Frequency: 0         
Term: ZPD                            Term Frequency: 0         
Term: Hmm                            Term Frequency: 0         
Term: How                            Term Frequency: 0         
Term: ACM                            Term Frequency: 0         
Term: Teaching                       Term Frequency: 0         
Term: Teach                          Term Frequency: 0         
Term: oneStudent                     Term Frequency: 0         
Term: Instead                        Term Frequency: 0         
Term: Abstracting                    Term Frequency: 0         
Term: responses.On                   Term Frequency: 0         
Term: Researcher                     Term Frequency: 0         
Term: Whichfraction                  Term Frequency: 0         
Term: Schroeder.Accountability       Term Frequency: 0         
Term: hmmResearcher                  Term Frequency: 0         
Term: Wedeveloped                    Term Frequency: 0         
Term: iPads.The                      Term Frequency: 0         
Term: Fuson’s                        Term Frequency: 0         
Term: Educatation                    Term Frequency: 0         
Term: Cramer                         Term Frequency: 0         
Term: Fuson                          Term Frequency: 0         
Term: but                            Term Frequency: 0         
Term: METHODSThe                     Term Frequency: 0         
Term: Subject                        Term Frequency: 0         
Term: Honey                          Term Frequency: 0         
Term: When                           Term Frequency: 0         
Term: Helping                        Term Frequency: 0         
Term: iPads                          Term Frequency: 0         
Term: Thesample                      Term Frequency: 0         
Term: Uses                           Term Frequency: 0         
Term: acm.org.LAK                    Term Frequency: 0         
Term: While                          Term Frequency: 0         
