Term: students                       Term Frequency: 82        
Term: tight                          Term Frequency: 1         
Term: 0.5708                         Term Frequency: 1         
Term: demonstrates                   Term Frequency: 1         
Term: bottom                         Term Frequency: 1         
Term: holding                        Term Frequency: 1         
Term: quantity                       Term Frequency: 1         
Term: performance                    Term Frequency: 1         
Term: currently                      Term Frequency: 1         
Term: 0.7759                         Term Frequency: 1         
Term: definitions                    Term Frequency: 1         
Term: triggers                       Term Frequency: 1         
Term: 0.5114                         Term Frequency: 1         
Term: 3417                           Term Frequency: 1         
Term: close                          Term Frequency: 1         
Term: moved                          Term Frequency: 1         
Term: 0.2031                         Term Frequency: 1         
Term: post                           Term Frequency: 1         
Term: respect                        Term Frequency: 1         
Term: factoring                      Term Frequency: 1         
Term: previously                     Term Frequency: 1         
Term: 0.6413                         Term Frequency: 1         
Term: happiness                      Term Frequency: 1         
Term: 0.5186                         Term Frequency: 1         
Term: 0.5181                         Term Frequency: 1         
Term: www.desire2learn.com           Term Frequency: 1         
Term: distributed                    Term Frequency: 1         
Term: 1.25                           Term Frequency: 1         
Term: 1.43                           Term Frequency: 1         
Term: 1.42                           Term Frequency: 1         
Term: 0.8236                         Term Frequency: 1         
Term: 1.38                           Term Frequency: 1         
Term: 0.8232                         Term Frequency: 1         
Term: 0.9561                         Term Frequency: 1         
Term: curriculum                     Term Frequency: 1         
Term: 1.63                           Term Frequency: 1         
Term: mode                           Term Frequency: 1         
Term: 0.6473                         Term Frequency: 1         
Term: collect                        Term Frequency: 1         
Term: predict                        Term Frequency: 1         
Term: 0.2                            Term Frequency: 1         
Term: 0.7                            Term Frequency: 1         
Term: undergraduates                 Term Frequency: 1         
Term: 0.8293                         Term Frequency: 1         
Term: choices                        Term Frequency: 1         
Term: frequently                     Term Frequency: 1         
Term: taken                          Term Frequency: 1         
Term: broken                         Term Frequency: 1         
Term: through                        Term Frequency: 1         
Term: becoming                       Term Frequency: 1         
Term: debate                         Term Frequency: 1         
Term: fulltime                       Term Frequency: 1         
Term: benefits                       Term Frequency: 1         
Term: approaching                    Term Frequency: 1         
Term: generating                     Term Frequency: 1         
Term: outs                           Term Frequency: 1         
Term: negative                       Term Frequency: 1         
Term: analogous                      Term Frequency: 1         
Term: target                         Term Frequency: 1         
Term: usage                          Term Frequency: 1         
Term: collected                      Term Frequency: 1         
Term: cast                           Term Frequency: 1         
Term: explanatory                    Term Frequency: 1         
Term: designate                      Term Frequency: 1         
Term: utilizes                       Term Frequency: 1         
Term: stress                         Term Frequency: 1         
Term: 0.3469                         Term Frequency: 1         
Term: gchen2                         Term Frequency: 1         
Term: persevere                      Term Frequency: 1         
Term: mature                         Term Frequency: 1         
Term: minded                         Term Frequency: 1         
Term: daily                          Term Frequency: 1         
Term: 0.4746                         Term Frequency: 1         
Term: causing                        Term Frequency: 1         
Term: profit                         Term Frequency: 1         
Term: simply                         Term Frequency: 1         
Term: complex                        Term Frequency: 1         
Term: personal                       Term Frequency: 1         
Term: 0.7657                         Term Frequency: 1         
Term: affect                         Term Frequency: 1         
Term: proven                         Term Frequency: 1         
Term: offered                        Term Frequency: 1         
Term: subsequent                     Term Frequency: 1         
Term: practices                      Term Frequency: 1         
Term: 0.5013                         Term Frequency: 1         
Term: somewhat                       Term Frequency: 1         
Term: developed                      Term Frequency: 1         
Term: contact                        Term Frequency: 1         
Term: programming                    Term Frequency: 1         
Term: typically                      Term Frequency: 1         
Term: debt                           Term Frequency: 1         
Term: parity                         Term Frequency: 1         
Term: related                        Term Frequency: 1         
Term: captured                       Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: over                           Term Frequency: 1         
Term: living                         Term Frequency: 1         
Term: 1.7059                         Term Frequency: 1         
Term: rvillan2                       Term Frequency: 1         
Term: large                          Term Frequency: 1         
Term: 1.0438                         Term Frequency: 1         
Term: 0.2806                         Term Frequency: 1         
Term: break                          Term Frequency: 1         
Term: change                         Term Frequency: 1         
Term: likewise                       Term Frequency: 1         
Term: 0.9458                         Term Frequency: 1         
Term: report                         Term Frequency: 1         
Term: constant                       Term Frequency: 1         
Term: 0.5035                         Term Frequency: 1         
Term: 1.2                            Term Frequency: 1         
Term: comprised                      Term Frequency: 1         
Term: 0.6379                         Term Frequency: 1         
Term: plays                          Term Frequency: 1         
Term: social                         Term Frequency: 1         
Term: control                        Term Frequency: 1         
Term: acknowledge                    Term Frequency: 1         
Term: 113                            Term Frequency: 1         
Term: 117                            Term Frequency: 1         
Term: remaining                      Term Frequency: 1         
Term: interpreted                    Term Frequency: 1         
Term: subsets                        Term Frequency: 1         
Term: current                        Term Frequency: 1         
Term: intake                         Term Frequency: 1         
Term: makes                          Term Frequency: 1         
Term: 145                            Term Frequency: 1         
Term: 148                            Term Frequency: 1         
Term: available                      Term Frequency: 1         
Term: 154                            Term Frequency: 1         
Term: 157                            Term Frequency: 1         
Term: especially                     Term Frequency: 1         
Term: once                           Term Frequency: 1         
Term: 1.2172                         Term Frequency: 1         
Term: 174                            Term Frequency: 1         
Term: 8.2382                         Term Frequency: 1         
Term: normal                         Term Frequency: 1         
Term: discernable                    Term Frequency: 1         
Term: 188                            Term Frequency: 1         
Term: 0.9491                         Term Frequency: 1         
Term: backed                         Term Frequency: 1         
Term: 192                            Term Frequency: 1         
Term: 0.5981                         Term Frequency: 1         
Term: informed                       Term Frequency: 1         
Term: 0.7707                         Term Frequency: 1         
Term: towards                        Term Frequency: 1         
Term: 0.4629                         Term Frequency: 1         
Term: computing                      Term Frequency: 1         
Term: independently                  Term Frequency: 1         
Term: Gender                         Term Frequency: 0         
Term: Distinction                    Term Frequency: 0         
Term: A                              Term Frequency: 0         
Term: C                              Term Frequency: 0         
Term: G                              Term Frequency: 0         
Term: K                              Term Frequency: 0         
Term: R                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: X                              Term Frequency: 0         
Term: Z                              Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: 142Table                       Term Frequency: 0         
Term: Center                         Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: Computers                      Term Frequency: 0         
Term: Keywords                       Term Frequency: 0         
Term: Age                            Term Frequency: 0         
Term: Lynch                          Term Frequency: 0         
Term: Signals                        Term Frequency: 0         
Term: T.F                            Term Frequency: 0         
Term: Academic                       Term Frequency: 0         
Term: Méndez                         Term Frequency: 0         
Term: Lapse                          Term Frequency: 0         
Term: All                            Term Frequency: 0         
Term: Thousand                       Term Frequency: 0         
Term: Copyright                      Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: And                            Term Frequency: 0         
Term: Bachelor                       Term Frequency: 0         
Term: Techniques                     Term Frequency: 0         
Term: Are                            Term Frequency: 0         
Term: Administrative                 Term Frequency: 0         
Term: Domestic                       Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: Liao                           Term Frequency: 0         
Term: These                          Term Frequency: 0         
Term: College                        Term Frequency: 0         
Term: Quarterly                      Term Frequency: 0         
Term: Oaks                           Term Frequency: 0         
Term: Conference                     Term Frequency: 0         
Term: DISCUSSION                     Term Frequency: 0         
Term: L.S                            Term Frequency: 0         
Term: L.R                            Term Frequency: 0         
Term: Help                           Term Frequency: 0         
Term: Administration                 Term Frequency: 0         
Term: Type                           Term Frequency: 0         
Term: Like                           Term Frequency: 0         
Term: Villano                        Term Frequency: 0         
Term: Perceptions                    Term Frequency: 0         
Term: Diploma                        Term Frequency: 0         
Term: Compared                       Term Frequency: 0         
Term: Educause                       Term Frequency: 0         
Term: Likelihood                     Term Frequency: 0         
Term: University                     Term Frequency: 0         
Term: Early                          Term Frequency: 0         
Term: Big                            Term Frequency: 0         
Term: D.M                            Term Frequency: 0         
Term: D.S                            Term Frequency: 0         
Term: D.R                            Term Frequency: 0         
Term: Instructor                     Term Frequency: 0         
Term: LAK                            Term Frequency: 0         
Term: Desire2Learn                   Term Frequency: 0         
Term: Torres                         Term Frequency: 0         
Term: Inactive                       Term Frequency: 0         
Term: INTRODUCTION                   Term Frequency: 0         
Term: Categories                     Term Frequency: 0         
Term: Prior                          Term Frequency: 0         
Term: March                          Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: Australia                      Term Frequency: 0         
Term: STUDIES                        Term Frequency: 0         
Term: M.A                            Term Frequency: 0         
Term: M.D                            Term Frequency: 0         
Term: Reliability                    Term Frequency: 0         
Term: HELP                           Term Frequency: 0         
Term: Predictors                     Term Frequency: 0         
Term: Environment                    Term Frequency: 0         
Term: Category                       Term Frequency: 0         
Term: Chen                           Term Frequency: 0         
Term: Since                          Term Frequency: 0         
Term: Status                         Term Frequency: 0         
Term: Poughkeepsie                   Term Frequency: 0         
Term: Numerical                      Term Frequency: 0         
Term: PREVIOUS                       Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: As                             Term Frequency: 0         
Term: Graduate                       Term Frequency: 0         
Term: Average                        Term Frequency: 0         
Term: By                             Term Frequency: 0         
Term: Using                          Term Frequency: 0         
Term: Purdue                         Term Frequency: 0         
Term: Distribution                   Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: JR                             Term Frequency: 0         
Term: It                             Term Frequency: 0         
Term: Fike                           Term Frequency: 0         
Term: USA                            Term Frequency: 0         
Term: LR                             Term Frequency: 0         
Term: Journal                        Term Frequency: 0         
Term: Multivariate                   Term Frequency: 0         
Term: NY                             Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: Residential                    Term Frequency: 0         
Term: R2                             Term Frequency: 0         
Term: Two                            Term Frequency: 0         
Term: Figure                         Term Frequency: 0         
Term: such                           Term Frequency: 0         
Term: Scott                          Term Frequency: 0         
Term: Other                          Term Frequency: 0         
Term: To                             Term Frequency: 0         
Term: Student_Performance            Term Frequency: 0         
Term: Evaluating                     Term Frequency: 0         
Term: System                         Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: Aguilar                        Term Frequency: 0         
Term: was                            Term Frequency: 0         
Term: Logistic                       Term Frequency: 0         
Term: Fail                           Term Frequency: 0         
Term: EAS                            Term Frequency: 0         
Term: Research                       Term Frequency: 0         
Term: Grace                          Term Frequency: 0         
Term: Grade                          Term Frequency: 0         
Term: RESULTS                        Term Frequency: 0         
Term: Fourth                         Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: Theory                         Term Frequency: 0         
Term: Honors                         Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: Squared                        Term Frequency: 0         
Term: NAM                            Term Frequency: 0         
Term: 040_Student_Course_Experience  Term Frequency: 0         
Term: ACKNOWLEDGMENTS                Term Frequency: 0         
Term: if                             Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: 9.1_SP_10_and_SP_11            Term Frequency: 0         
Term: no                             Term Frequency: 0         
Term: Optimization                   Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: Statistical                    Term Frequency: 0         
Term: Significant                    Term Frequency: 0         
Term: they                           Term Frequency: 0         
Term: then                           Term Frequency: 0         
Term: Jones                          Term Frequency: 0         
Term: to                             Term Frequency: 0         
Term: Stratton                       Term Frequency: 0         
Term: this                           Term Frequency: 0         
Term: Using_the_Retention_Center     Term Frequency: 0         
Term: Request                        Term Frequency: 0         
Term: Internal                       Term Frequency: 0         
Term: NSW                            Term Frequency: 0         
Term: Remnet                         Term Frequency: 0         
Term: 143Table                       Term Frequency: 0         
Term: King                           Term Frequency: 0         
Term: Wetzel                         Term Frequency: 0         
Term: Both                           Term Frequency: 0         
Term: Variables                      Term Frequency: 0         
Term: Credit                         Term Frequency: 0         
Term: will                           Term Frequency: 0         
Term: Females                        Term Frequency: 0         
Term: England                        Term Frequency: 0         
Term: Therefore                      Term Frequency: 0         
Term: these                          Term Frequency: 0         
Term: Analysis                       Term Frequency: 0         
Term: Interpreting                   Term Frequency: 0         
Term: with                           Term Frequency: 0         
Term: there                          Term Frequency: 0         
Term: Community                      Term Frequency: 0         
Term: Ochoa                          Term Frequency: 0         
Term: New                            Term Frequency: 0         
Term: Tertiary                       Term Frequency: 0         
Term: However                        Term Frequency: 0         
Term: ATSI                           Term Frequency: 0         
Term: High                           Term Frequency: 0         
Term: P.M                            Term Frequency: 0         
Term: Identification                 Term Frequency: 0         
Term: Non                            Term Frequency: 0         
Term: Harrison                       Term Frequency: 0         
Term: Review                         Term Frequency: 0         
Term: Huesman                        Term Frequency: 0         
Term: Tanes                          Term Frequency: 0         
Term: Kellogg                        Term Frequency: 0         
Term: Fee                            Term Frequency: 0         
Term: Arnold                         Term Frequency: 0         
Term: their                          Term Frequency: 0         
Term: Sage                           Term Frequency: 0         
Term: Times                          Term Frequency: 0         
Term: Applying                       Term Frequency: 0         
Term: California                     Term Frequency: 0         
Term: Straumsheim                    Term Frequency: 0         
Term: Pistilli                       Term Frequency: 0         
Term: Proceedings                    Term Frequency: 0         
Term: Course                         Term Frequency: 0         
Term: For                            Term Frequency: 0         
Term: Measurement                    Term Frequency: 0         
Term: International                  Term Frequency: 0         
Term: Institution                    Term Frequency: 0         
Term: Copyrights                     Term Frequency: 0         
Term: Higher                         Term Frequency: 0         
Term: Advanced                       Term Frequency: 0         
Term: Practice                       Term Frequency: 0         
Term: Teasley                        Term Frequency: 0         
Term: ABSTRACT                       Term Frequency: 0         
Term: Demographics                   Term Frequency: 0         
Term: Renato                         Term Frequency: 0         
Term: Completed                      Term Frequency: 0         
Term: Overall                        Term Frequency: 0         
Term: Permission                     Term Frequency: 0         
Term: Publications                   Term Frequency: 0         
Term: Probability                    Term Frequency: 0         
Term: Comparisons                    Term Frequency: 0         
Term: Learning                       Term Frequency: 0         
Term: Ed.http                        Term Frequency: 0         
Term: Blackboard                     Term Frequency: 0         
Term: Results                        Term Frequency: 0         
Term: Australian                     Term Frequency: 0         
Term: Comparing                      Term Frequency: 0         
Term: METHODOLOGY                    Term Frequency: 0         
Term: O’Toole                        Term Frequency: 0         
Term: Desire2learn                   Term Frequency: 0         
Term: Pass                           Term Frequency: 0         
Term: Withdrawn                      Term Frequency: 0         
Term: White                          Term Frequency: 0         
Term: George                         Term Frequency: 0         
Term: Study                          Term Frequency: 0         
Term: Radcliffe                      Term Frequency: 0         
Term: Strait                         Term Frequency: 0         
Term: Waddington                     Term Frequency: 0         
Term: R.J                            Term Frequency: 0         
Term: and                            Term Frequency: 0         
Term: Islander                       Term Frequency: 0         
Term: A.S                            Term Frequency: 0         
Term: REFERENCES                     Term Frequency: 0         
Term: Students                       Term Frequency: 0         
Term: Aboriginal                     Term Frequency: 0         
Term: Retention                      Term Frequency: 0         
Term: are                            Term Frequency: 0         
Term: Female                         Term Frequency: 0         
Term: Many                           Term Frequency: 0         
Term: Workload                       Term Frequency: 0         
Term: Learn                          Term Frequency: 0         
Term: Lonn                           Term Frequency: 0         
Term: Permissions                    Term Frequency: 0         
Term: Yes                            Term Frequency: 0         
Term: Alert                          Term Frequency: 0         
Term: Studies                        Term Frequency: 0         
Term: 141Table                       Term Frequency: 0         
Term: Armidale                       Term Frequency: 0         
Term: Knowledge                      Term Frequency: 0         
Term: Promoting                      Term Frequency: 0         
Term: J.N                            Term Frequency: 0         
Term: J.P                            Term Frequency: 0         
Term: Chiluiza                       Term Frequency: 0         
Term: EASs                           Term Frequency: 0         
Term: Paying                         Term Frequency: 0         
Term: Entry                          Term Frequency: 0         
Term: ACM                            Term Frequency: 0         
Term: Statistics                     Term Frequency: 0         
Term: Abstracting                    Term Frequency: 0         
Term: Discontinue                    Term Frequency: 0         
Term: Linear                         Term Frequency: 0         
Term: S.D                            Term Frequency: 0         
Term: Terms                          Term Frequency: 0         
Term: Redefining                     Term Frequency: 0         
Term: Tables                         Term Frequency: 0         
Term: Descriptors                    Term Frequency: 0         
Term: but                            Term Frequency: 0         
Term: General                        Term Frequency: 0         
Term: Inside                         Term Frequency: 0         
Term: 144The                         Term Frequency: 0         
Term: Identified                     Term Frequency: 0         
Term: Subject                        Term Frequency: 0         
Term: Moreover                       Term Frequency: 0         
Term: K.E                            Term Frequency: 0         
Term: Mixed                          Term Frequency: 0         
Term: Incomplete                     Term Frequency: 0         
