Term: students                       Term Frequency: 102       
Term: thus                           Term Frequency: 1         
Term: optional                       Term Frequency: 1         
Term: skillfully                     Term Frequency: 1         
Term: devise                         Term Frequency: 1         
Term: subjectively                   Term Frequency: 1         
Term: innovations                    Term Frequency: 1         
Term: educators                      Term Frequency: 1         
Term: datasets                       Term Frequency: 1         
Term: 4503                           Term Frequency: 1         
Term: resolved                       Term Frequency: 1         
Term: 6.9                            Term Frequency: 1         
Term: analyses                       Term Frequency: 1         
Term: list                           Term Frequency: 1         
Term: strange                        Term Frequency: 1         
Term: tails                          Term Frequency: 1         
Term: regional                       Term Frequency: 1         
Term: evolution                      Term Frequency: 1         
Term: qualifications                 Term Frequency: 1         
Term: period                         Term Frequency: 1         
Term: classroom                      Term Frequency: 1         
Term: underlying                     Term Frequency: 1         
Term: integration                    Term Frequency: 1         
Term: meetings                       Term Frequency: 1         
Term: indication                     Term Frequency: 1         
Term: wait                           Term Frequency: 1         
Term: irregular                      Term Frequency: 1         
Term: 659                            Term Frequency: 1         
Term: motivational                   Term Frequency: 1         
Term: 669                            Term Frequency: 1         
Term: 4th                            Term Frequency: 1         
Term: basis                          Term Frequency: 1         
Term: rarely                         Term Frequency: 1         
Term: unclear                        Term Frequency: 1         
Term: it’s                           Term Frequency: 1         
Term: extra                          Term Frequency: 1         
Term: unpack                         Term Frequency: 1         
Term: accessibility                  Term Frequency: 1         
Term: want                           Term Frequency: 1         
Term: input                          Term Frequency: 1         
Term: giving                         Term Frequency: 1         
Term: chase                          Term Frequency: 1         
Term: anyway                         Term Frequency: 1         
Term: gives                          Term Frequency: 1         
Term: automated                      Term Frequency: 1         
Term: feelings                       Term Frequency: 1         
Term: last                           Term Frequency: 1         
Term: dx.doi.org                     Term Frequency: 1         
Term: pro                            Term Frequency: 1         
Term: institutional                  Term Frequency: 1         
Term: asking                         Term Frequency: 1         
Term: minimal                        Term Frequency: 1         
Term: ends                           Term Frequency: 1         
Term: vote                           Term Frequency: 1         
Term: lowering                       Term Frequency: 1         
Term: endorse                        Term Frequency: 1         
Term: colour                         Term Frequency: 1         
Term: typical                        Term Frequency: 1         
Term: initially                      Term Frequency: 1         
Term: applications                   Term Frequency: 1         
Term: probabilities                  Term Frequency: 1         
Term: struggle                       Term Frequency: 1         
Term: grows                          Term Frequency: 1         
Term: valuable                       Term Frequency: 1         
Term: confirmed                      Term Frequency: 1         
Term: analysing                      Term Frequency: 1         
Term: deadlines                      Term Frequency: 1         
Term: bear                           Term Frequency: 1         
Term: history                        Term Frequency: 1         
Term: square                         Term Frequency: 1         
Term: point                          Term Frequency: 1         
Term: general                        Term Frequency: 1         
Term: clear                          Term Frequency: 1         
Term: marking                        Term Frequency: 1         
Term: mean                           Term Frequency: 1         
Term: account                        Term Frequency: 1         
Term: mostly                         Term Frequency: 1         
Term: predicating                    Term Frequency: 1         
Term: endorsing                      Term Frequency: 1         
Term: devised                        Term Frequency: 1         
Term: opportunity                    Term Frequency: 1         
Term: enrolled                       Term Frequency: 1         
Term: tells                          Term Frequency: 1         
Term: calls                          Term Frequency: 1         
Term: prior                          Term Frequency: 1         
Term: talk                           Term Frequency: 1         
Term: researching                    Term Frequency: 1         
Term: waiting                        Term Frequency: 1         
Term: 2010                           Term Frequency: 1         
Term: introductory                   Term Frequency: 1         
Term: 2008                           Term Frequency: 1         
Term: notice                         Term Frequency: 1         
Term: approximately                  Term Frequency: 1         
Term: although                       Term Frequency: 1         
Term: owned                          Term Frequency: 1         
Term: explain                        Term Frequency: 1         
Term: dropped                        Term Frequency: 1         
Term: soon                           Term Frequency: 1         
Term: sensitive                      Term Frequency: 1         
Term: reached                        Term Frequency: 1         
Term: 2048                           Term Frequency: 1         
Term: together                       Term Frequency: 1         
Term: within                         Term Frequency: 1         
Term: topics                         Term Frequency: 1         
Term: amber                          Term Frequency: 1         
Term: trigger                        Term Frequency: 1         
Term: 2060                           Term Frequency: 1         
Term: trusted                        Term Frequency: 1         
Term: geographic                     Term Frequency: 1         
Term: cohort’s                       Term Frequency: 1         
Term: coded                          Term Frequency: 1         
Term: phones                         Term Frequency: 1         
Term: processes                      Term Frequency: 1         
Term: sought                         Term Frequency: 1         
Term: regulation                     Term Frequency: 1         
Term: 4.23                           Term Frequency: 1         
Term: intention                      Term Frequency: 1         
Term: collecting                     Term Frequency: 1         
Term: obligations                    Term Frequency: 1         
Term: fits                           Term Frequency: 1         
Term: reasons                        Term Frequency: 1         
Term: answered                       Term Frequency: 1         
Term: degrees                        Term Frequency: 1         
Term: facilitating                   Term Frequency: 1         
Term: resistance                     Term Frequency: 1         
Term: spectrum                       Term Frequency: 1         
Term: dropout                        Term Frequency: 1         
Term: hopes                          Term Frequency: 1         
Term: explains                       Term Frequency: 1         
Term: established                    Term Frequency: 1         
Term: contacting                     Term Frequency: 1         
Term: network                        Term Frequency: 1         
Term: paper                          Term Frequency: 1         
Term: constructed                    Term Frequency: 1         
Term: accuracy                       Term Frequency: 1         
Term: sorts                          Term Frequency: 1         
Term: sorted                         Term Frequency: 1         
Term: close                          Term Frequency: 1         
Term: trials                         Term Frequency: 1         
Term: organised                      Term Frequency: 1         
Term: coped                          Term Frequency: 1         
Term: post                           Term Frequency: 1         
Term: intuition                      Term Frequency: 1         
Term: add                            Term Frequency: 1         
Term: its                            Term Frequency: 1         
Term: enjoyed                        Term Frequency: 1         
Term: distributed                    Term Frequency: 1         
Term: reaffirmed                     Term Frequency: 1         
Term: presenting                     Term Frequency: 1         
Term: algorithms                     Term Frequency: 1         
Term: workload                       Term Frequency: 1         
Term: demographic                    Term Frequency: 1         
Term: points                         Term Frequency: 1         
Term: informing                      Term Frequency: 1         
Term: real                           Term Frequency: 1         
Term: collect                        Term Frequency: 1         
Term: negatively                     Term Frequency: 1         
Term: saying                         Term Frequency: 1         
Term: looked                         Term Frequency: 1         
Term: 0.4                            Term Frequency: 1         
Term: 0.7                            Term Frequency: 1         
Term: identification                 Term Frequency: 1         
Term: predictors                     Term Frequency: 1         
Term: instructional                  Term Frequency: 1         
Term: increases                      Term Frequency: 1         
Term: taken                          Term Frequency: 1         
Term: where                          Term Frequency: 1         
Term: detection                      Term Frequency: 1         
Term: lacking                        Term Frequency: 1         
Term: empower                        Term Frequency: 1         
Term: run                            Term Frequency: 1         
Term: view                           Term Frequency: 1         
Term: either                         Term Frequency: 1         
Term: parameters                     Term Frequency: 1         
Term: show                           Term Frequency: 1         
Term: disappear                      Term Frequency: 1         
Term: flaggings                      Term Frequency: 1         
Term: complemented                   Term Frequency: 1         
Term: guidance                       Term Frequency: 1         
Term: collected                      Term Frequency: 1         
Term: greater                        Term Frequency: 1         
Term: generation                     Term Frequency: 1         
Term: care                           Term Frequency: 1         
Term: accounts                       Term Frequency: 1         
Term: traces                         Term Frequency: 1         
Term: 1783                           Term Frequency: 1         
Term: ascertain                      Term Frequency: 1         
Term: affecting                      Term Frequency: 1         
Term: highlight                      Term Frequency: 1         
Term: profit                         Term Frequency: 1         
Term: rest                           Term Frequency: 1         
Term: increase                       Term Frequency: 1         
Term: gets                           Term Frequency: 1         
Term: frequencies                    Term Frequency: 1         
Term: fluid                          Term Frequency: 1         
Term: adequately                     Term Frequency: 1         
Term: personal                       Term Frequency: 1         
Term: 4870                           Term Frequency: 1         
Term: inhibited                      Term Frequency: 1         
Term: indicate                       Term Frequency: 1         
Term: set                            Term Frequency: 1         
Term: words                          Term Frequency: 1         
Term: zdenek.zdrahal                 Term Frequency: 1         
Term: difficulties                   Term Frequency: 1         
Term: nearest                        Term Frequency: 1         
Term: bart.rienties                  Term Frequency: 1         
Term: parts                          Term Frequency: 1         
Term: little                         Term Frequency: 1         
Term: sources                        Term Frequency: 1         
Term: 978                            Term Frequency: 1         
Term: over                           Term Frequency: 1         
Term: brilliant                      Term Frequency: 1         
Term: six                            Term Frequency: 1         
Term: advanced                       Term Frequency: 1         
Term: influencing                    Term Frequency: 1         
Term: reduce                         Term Frequency: 1         
Term: inquiry                        Term Frequency: 1         
Term: everything                     Term Frequency: 1         
Term: change                         Term Frequency: 1         
Term: high                           Term Frequency: 1         
Term: expressed                      Term Frequency: 1         
Term: relevant                       Term Frequency: 1         
Term: total                          Term Frequency: 1         
Term: raised                         Term Frequency: 1         
Term: 100                            Term Frequency: 1         
Term: encouraged                     Term Frequency: 1         
Term: 118                            Term Frequency: 1         
Term: martin.hlosta                  Term Frequency: 1         
Term: conditions                     Term Frequency: 1         
Term: referring                      Term Frequency: 1         
Term: actively                       Term Frequency: 1         
Term: key                            Term Frequency: 1         
Term: fourth                         Term Frequency: 1         
Term: guiding                        Term Frequency: 1         
Term: 157                            Term Frequency: 1         
Term: notifying                      Term Frequency: 1         
Term: 160                            Term Frequency: 1         
Term: inquiries                      Term Frequency: 1         
Term: 167                            Term Frequency: 1         
Term: 173                            Term Frequency: 1         
Term: weather                        Term Frequency: 1         
Term: aligned                        Term Frequency: 1         
Term: following                      Term Frequency: 1         
Term: substantially                  Term Frequency: 1         
Term: notifications                  Term Frequency: 1         
Term: flag                           Term Frequency: 1         
Term: feature                        Term Frequency: 1         
Term: informed                       Term Frequency: 1         
Term: 6.65                           Term Frequency: 1         
Term: adequate                       Term Frequency: 1         
Term: potentially                    Term Frequency: 1         
Term: inclusion                      Term Frequency: 1         
Term: computing                      Term Frequency: 1         
Term: ready                          Term Frequency: 1         
Term: limited                        Term Frequency: 1         
Term: studied                        Term Frequency: 1         
Term: A                              Term Frequency: 0         
Term: B                              Term Frequency: 0         
Term: C                              Term Frequency: 0         
Term: D                              Term Frequency: 0         
Term: E                              Term Frequency: 0         
Term: F                              Term Frequency: 0         
Term: G                              Term Frequency: 0         
Term: H                              Term Frequency: 0         
Term: I                              Term Frequency: 0         
Term: J                              Term Frequency: 0         
Term: K                              Term Frequency: 0         
Term: L                              Term Frequency: 0         
Term: M                              Term Frequency: 0         
Term: N                              Term Frequency: 0         
Term: O                              Term Frequency: 0         
Term: P                              Term Frequency: 0         
Term: R                              Term Frequency: 0         
Term: S                              Term Frequency: 0         
Term: T                              Term Frequency: 0         
Term: U                              Term Frequency: 0         
Term: V                              Term Frequency: 0         
Term: W                              Term Frequency: 0         
Term: X                              Term Frequency: 0         
Term: Y                              Term Frequency: 0         
Term: Z                              Term Frequency: 0         
Term: a                              Term Frequency: 0         
Term: the                            Term Frequency: 0         
Term: Computers                      Term Frequency: 0         
Term: Keywords                       Term Frequency: 0         
Term: Caminero                       Term Frequency: 0         
Term: Findings                       Term Frequency: 0         
Term: Academic                       Term Frequency: 0         
Term: Ali                            Term Frequency: 0         
Term: Education                      Term Frequency: 0         
Term: Palgrave                       Term Frequency: 0         
Term: Herodotou                      Term Frequency: 0         
Term: Ros                            Term Frequency: 0         
Term: Intervention                   Term Frequency: 0         
Term: Their                          Term Frequency: 0         
Term: Apr                            Term Frequency: 0         
Term: LAK14                          Term Frequency: 0         
Term: They                           Term Frequency: 0         
Term: Services                       Term Frequency: 0         
Term: This                           Term Frequency: 0         
Term: Manouselis                     Term Frequency: 0         
Term: Support                        Term Frequency: 0         
Term: Conference                     Term Frequency: 0         
Term: DISCUSSION                     Term Frequency: 0         
Term: Drop                           Term Frequency: 0         
Term: Kuzilek                        Term Frequency: 0         
Term: Keynes                         Term Frequency: 0         
Term: Given                          Term Frequency: 0         
Term: Interviews                     Term Frequency: 0         
Term: Murphy                         Term Frequency: 0         
Term: York                           Term Frequency: 0         
Term: Data                           Term Frequency: 0         
Term: Gaševi                         Term Frequency: 0         
Term: CCS                            Term Frequency: 0         
Term: Rienties                       Term Frequency: 0         
Term: Interview                      Term Frequency: 0         
Term: See                            Term Frequency: 0         
Term: Analyzing                      Term Frequency: 0         
Term: Ben                            Term Frequency: 0         
Term: Gómez                          Term Frequency: 0         
Term: She                            Term Frequency: 0         
Term: University                     Term Frequency: 0         
Term: Buckingham                     Term Frequency: 0         
Term: Big                            Term Frequency: 0         
Term: TMA                            Term Frequency: 0         
Term: Effects                        Term Frequency: 0         
Term: Distance                       Term Frequency: 0         
Term: Canada                         Term Frequency: 0         
Term: Educational                    Term Frequency: 0         
Term: LAK                            Term Frequency: 0         
Term: INTRODUCTION                   Term Frequency: 0         
Term: Kei                            Term Frequency: 0         
Term: Russell                        Term Frequency: 0         
Term: March                          Term Frequency: 0         
Term: into                           Term Frequency: 0         
Term: Arts                           Term Frequency: 0         
Term: Walton                         Term Frequency: 0         
Term: LMS                            Term Frequency: 0         
Term: Interactive                    Term Frequency: 0         
Term: Zielke                         Term Frequency: 0         
Term: DATA                           Term Frequency: 0         
Term: Environment                    Term Frequency: 0         
Term: Janssen                        Term Frequency: 0         
Term: February                       Term Frequency: 0         
Term: Faculties                      Term Frequency: 0         
Term: BC                             Term Frequency: 0         
Term: An                             Term Frequency: 0         
Term: Machine                        Term Frequency: 0         
Term: The                            Term Frequency: 0         
Term: As                             Term Frequency: 0         
Term: At                             Term Frequency: 0         
Term: MOOCs                          Term Frequency: 0         
Term: By                             Term Frequency: 0         
Term: EU                             Term Frequency: 0         
Term: Editorial                      Term Frequency: 0         
Term: Leeuwen                        Term Frequency: 0         
Term: Boroowa                        Term Frequency: 0         
Term: Previous                       Term Frequency: 0         
Term: He                             Term Frequency: 0         
Term: DOI                            Term Frequency: 0         
Term: Student                        Term Frequency: 0         
Term: In                             Term Frequency: 0         
Term: It                             Term Frequency: 0         
Term: Hatala                         Term Frequency: 0         
Term: USA                            Term Frequency: 0         
Term: Law                            Term Frequency: 0         
Term: Rather                         Term Frequency: 0         
Term: Journal                        Term Frequency: 0         
Term: NY                             Term Frequency: 0         
Term: Framework                      Term Frequency: 0         
Term: OU                             Term Frequency: 0         
Term: Virtual                        Term Frequency: 0         
Term: Analytics                      Term Frequency: 0         
Term: On                             Term Frequency: 0         
Term: Indiana                        Term Frequency: 0         
Term: Two                            Term Frequency: 0         
Term: Kovanovi                       Term Frequency: 0         
Term: Martin                         Term Frequency: 0         
Term: Figure                         Term Frequency: 0         
Term: such                           Term Frequency: 0         
Term: Systematic                     Term Frequency: 0         
Term: Commission                     Term Frequency: 0         
Term: UK                             Term Frequency: 0         
Term: To                             Term Frequency: 0         
Term: Evaluation                     Term Frequency: 0         
Term: not                            Term Frequency: 0         
Term: was                            Term Frequency: 0         
Term: We                             Term Frequency: 0         
Term: Five                           Term Frequency: 0         
Term: Teachers                       Term Frequency: 0         
Term: Hlosta                         Term Frequency: 0         
Term: Behavior                       Term Frequency: 0         
Term: Cross                          Term Frequency: 0         
Term: RESULTS                        Term Frequency: 0         
Term: an                             Term Frequency: 0         
Term: as                             Term Frequency: 0         
Term: at                             Term Frequency: 0         
Term: be                             Term Frequency: 0         
Term: Theory                         Term Frequency: 0         
Term: VLE                            Term Frequency: 0         
Term: by                             Term Frequency: 0         
Term: Did                            Term Frequency: 0         
Term: Milton                         Term Frequency: 0         
Term: Bayesian                       Term Frequency: 0         
Term: Bültmann                       Term Frequency: 0         
Term: for                            Term Frequency: 0         
Term: VPN                            Term Frequency: 0         
Term: Mining                         Term Frequency: 0         
Term: if                             Term Frequency: 0         
Term: in                             Term Frequency: 0         
Term: is                             Term Frequency: 0         
Term: it                             Term Frequency: 0         
Term: May                            Term Frequency: 0         
Term: that                           Term Frequency: 0         
Term: no                             Term Frequency: 0         
Term: Numbers                        Term Frequency: 0         
Term: Perspective                    Term Frequency: 0         
Term: of                             Term Frequency: 0         
Term: on                             Term Frequency: 0         
Term: or                             Term Frequency: 0         
Term: Statistical                    Term Frequency: 0         
Term: they                           Term Frequency: 0         
Term: Maths                          Term Frequency: 0         
Term: then                           Term Frequency: 0         
Term: Analytics4Action               Term Frequency: 0         
Term: Calvert                        Term Frequency: 0         
Term: London                         Term Frequency: 0         
Term: Giesbers                       Term Frequency: 0         
Term: to                             Term Frequency: 0         
Term: Volunteers                     Term Frequency: 0         
Term: Seventy                        Term Frequency: 0         
Term: this                           Term Frequency: 0         
Term: Teacher                        Term Frequency: 0         
Term: Internet                       Term Frequency: 0         
Term: Accessing                      Term Frequency: 0         
Term: Macmillan                      Term Frequency: 0         
Term: ISBN                           Term Frequency: 0         
Term: Health                         Term Frequency: 0         
Term: Request                        Term Frequency: 0         
Term: Mor                            Term Frequency: 0         
Term: Designing                      Term Frequency: 0         
Term: Large                          Term Frequency: 0         
Term: Most                           Term Frequency: 0         
Term: Emails                         Term Frequency: 0         
Term: Chatti                         Term Frequency: 0         
Term: Translating                    Term Frequency: 0         
Term: will                           Term Frequency: 0         
Term: Shum                           Term Frequency: 0         
Term: Also                           Term Frequency: 0         
Term: these                          Term Frequency: 0         
Term: Wasson                         Term Frequency: 0         
Term: Daniel                         Term Frequency: 0         
Term: Workshop                       Term Frequency: 0         
Term: Social                         Term Frequency: 0         
Term: Robles                         Term Frequency: 0         
Term: Ferguson                       Term Frequency: 0         
Term: Wolpers                        Term Frequency: 0         
Term: Macfadyen                      Term Frequency: 0         
Term: European                       Term Frequency: 0         
Term: Press                          Term Frequency: 0         
Term: Wolff                          Term Frequency: 0         
Term: with                           Term Frequency: 0         
Term: there                          Term Frequency: 0         
Term: Precision                      Term Frequency: 0         
Term: Tobarra                        Term Frequency: 0         
Term: Percentage                     Term Frequency: 0         
Term: New                            Term Frequency: 0         
Term: Kubiak                         Term Frequency: 0         
Term: Empirical                      Term Frequency: 0         
Term: However                        Term Frequency: 0         
Term: Greller                        Term Frequency: 0         
Term: Qualitative                    Term Frequency: 0         
Term: Herrmannova                    Term Frequency: 0         
Term: Papamitsiou                    Term Frequency: 0         
Term: Joksimovi                      Term Frequency: 0         
Term: Recall                         Term Frequency: 0         
Term: Indianapolis                   Term Frequency: 0         
Term: Review                         Term Frequency: 0         
Term: Naydenova                      Term Frequency: 0         
Term: Sample                         Term Frequency: 0         
Term: OUA                            Term Frequency: 0         
Term: Current                        Term Frequency: 0         
Term: Quinn                          Term Frequency: 0         
Term: Technology                     Term Frequency: 0         
Term: their                          Term Frequency: 0         
Term: Verbert                        Term Frequency: 0         
Term: Brekelmans                     Term Frequency: 0         
Term: Design                         Term Frequency: 0         
Term: Gasevic                        Term Frequency: 0         
Term: Economides                     Term Frequency: 0         
Term: Hall                           Term Frequency: 0         
Term: Torgerson                      Term Frequency: 0         
Term: Proceedings                    Term Frequency: 0         
Term: For                            Term Frequency: 0         
Term: Predictions                    Term Frequency: 0         
Term: Heidelberg                     Term Frequency: 0         
Term: CSCL                           Term Frequency: 0         
Term: International                  Term Frequency: 0         
Term: Copyrights                     Term Frequency: 0         
Term: Human                          Term Frequency: 0         
Term: Hernández                      Term Frequency: 0         
Term: Higher                         Term Frequency: 0         
Term: Practice                       Term Frequency: 0         
Term: Galina                         Term Frequency: 0         
Term: Dataset                        Term Frequency: 0         
Term: Reviewing                      Term Frequency: 0         
Term: ABSTRACT                       Term Frequency: 0         
Term: Overall                        Term Frequency: 0         
Term: Each                           Term Frequency: 0         
Term: Permission                     Term Frequency: 0         
Term: Zdenek                         Term Frequency: 0         
Term: Concepts                       Term Frequency: 0         
Term: Routledge                      Term Frequency: 0         
Term: One                            Term Frequency: 0         
Term: Learning                       Term Frequency: 0         
Term: Vuorikari                      Term Frequency: 0         
Term: Duval                          Term Frequency: 0         
Term: Society                        Term Frequency: 0         
Term: Proc                           Term Frequency: 0         
Term: PREDICTIVE                     Term Frequency: 0         
Term: Furthermore                    Term Frequency: 0         
Term: METHODOLOGY                    Term Frequency: 0         
Term: Participants                   Term Frequency: 0         
Term: Similarly                      Term Frequency: 0         
Term: Simpson                        Term Frequency: 0         
Term: Apart                          Term Frequency: 0         
Term: Springer                       Term Frequency: 0         
Term: TMAs                           Term Frequency: 0         
Term: Butson                         Term Frequency: 0         
Term: Evidence                       Term Frequency: 0         
Term: open.ac.ukBart                 Term Frequency: 0         
Term: Toolkit                        Term Frequency: 0         
Term: Indeed                         Term Frequency: 0         
Term: Predictive                     Term Frequency: 0         
Term: and                            Term Frequency: 0         
Term: REFERENCES                     Term Frequency: 0         
Term: Mayles                         Term Frequency: 0         
Term: Retention                      Term Frequency: 0         
Term: Open                           Term Frequency: 0         
Term: are                            Term Frequency: 0         
Term: Several                        Term Frequency: 0         
Term: Has                            Term Frequency: 0         
Term: Permissions                    Term Frequency: 0         
Term: Christmas                      Term Frequency: 0         
Term: Yet                            Term Frequency: 0         
Term: Erkens                         Term Frequency: 0         
Term: Her                            Term Frequency: 0         
Term: Vancouver                      Term Frequency: 0         
Term: Drachsler                      Term Frequency: 0         
Term: DDistance                      Term Frequency: 0         
Term: Knowledge                      Term Frequency: 0         
Term: Media                          Term Frequency: 0         
Term: Applied                        Term Frequency: 0         
Term: Analyse                        Term Frequency: 0         
Term: Schroeder                      Term Frequency: 0         
Term: Tempelaar                      Term Frequency: 0         
Term: Teacher's                      Term Frequency: 0         
Term: How                            Term Frequency: 0         
Term: ACM                            Term Frequency: 0         
Term: Interviewee                    Term Frequency: 0         
Term: Abstracting                    Term Frequency: 0         
Term: Existing                       Term Frequency: 0         
Term: Developing                     Term Frequency: 0         
Term: Rogers                         Term Frequency: 0         
Term: Alberta                        Term Frequency: 0         
Term: open.ac.ukAvinash.Boroowa      Term Frequency: 0         
Term: RETENTION                      Term Frequency: 0         
Term: Europe                         Term Frequency: 0         
Term: ALs                            Term Frequency: 0         
Term: AND                            Term Frequency: 0         
Term: Scale                          Term Frequency: 0         
Term: RQs                            Term Frequency: 0         
Term: Dawson                         Term Frequency: 0         
Term: but                            Term Frequency: 0         
Term: Dyckhoff                       Term Frequency: 0         
Term: What                           Term Frequency: 0         
Term: Jovanovi                       Term Frequency: 0         
Term: British                        Term Frequency: 0         
Term: Zdrahal                        Term Frequency: 0         
Term: Implementation                 Term Frequency: 0         
Term: When                           Term Frequency: 0         
Term: Christothea                    Term Frequency: 0         
Term: Implementing                   Term Frequency: 0         
Term: Loughin                        Term Frequency: 0         
Term: Insights                       Term Frequency: 0         
Term: Literature                     Term Frequency: 0         
Term: Generic                        Term Frequency: 0         
Term: Engineering                    Term Frequency: 0         
Term: Supporting                     Term Frequency: 0         
Term: While                          Term Frequency: 0         
